,name,age,nationality,overall,potential,club,value,wage,international reputation,weak foot,skill moves,body type,position,joined,contract valid until,height,weight,aggression,release clause,preferred foot = left,improvement,attacking rate,defensive rate,control,defending,gk,passing,physical,shooting,skill,speed,heading
3132,N. Barazite,28,Netherlands,73,73,Yeni Malatyaspor,4000000.0,13000.0,1.0,3.0,3.0,2.0,CAM,"Jul 19, 2017",2019,187.96,79.81859410430839,44.0,8100000.0,0.0,0,2,1,77.5,31.25,12.6,68.0,65.42857142857143,68.5,70.5,67.5,60.0
3155,Manu García,20,Spain,73,84,Toulouse Football Club,7000000.0,55000.0,1.0,4.0,4.0,1.0,CAM,,"Jun 30, 2019",170.18,64.85260770975057,44.0,,0.0,11,2,2,84.0,38.75,13.0,67.75,68.57142857142857,60.5,64.5,73.5,35.0
3173,Valdivia,23,Brazil,73,78,Al Ittihad,5500000.0,18000.0,1.0,3.0,4.0,1.0,CAM,,"Jun 30, 2019",177.8,66.21315192743764,49.0,,0.0,5,3,2,76.5,40.25,15.2,66.5,66.14285714285714,70.16666666666667,70.0,83.0,47.0
3190,H. Barnes,20,England,73,84,West Bromwich Albion,7000000.0,34000.0,1.0,4.0,3.0,2.0,CAM,,"Jun 30, 2019",175.26,66.21315192743764,47.0,,0.0,11,3,2,74.0,45.5,8.0,62.5,63.85714285714285,64.66666666666667,72.5,76.0,41.0
3198,L. Pisculichi,34,Argentina,73,73,Argentinos Juniors,2000000.0,12000.0,1.0,2.0,3.0,2.0,CAM,"Aug 7, 2017",2020,175.26,73.92290249433107,59.0,2900000.0,1.0,0,2,1,75.0,39.5,10.0,73.75,68.14285714285714,77.0,71.0,64.0,62.0
3228,H. Droguett,35,Chile,72,72,CD Universidad de Concepción,1400000.0,3000.0,1.0,3.0,3.0,2.0,CAM,"Jun 27, 2017",2018,172.72,69.84126984126982,47.0,1900000.0,1.0,0,2,1,70.5,45.0,9.2,61.75,69.57142857142857,69.33333333333333,72.0,74.5,52.0
3230,A. Benali,26,Libya,72,73,Crotone,3600000.0,4000.0,1.0,2.0,4.0,1.0,CAM,"Jul 1, 2018",2021,172.72,68.93424036281178,51.0,6000000.0,0.0,1,2,2,77.0,47.75,8.6,66.0,74.57142857142857,63.16666666666666,73.0,77.5,39.0
3238,B. Parker,32,South Africa,72,72,Kaizer Chiefs,2500000.0,1000.0,1.0,4.0,3.0,2.0,CAM,"Jul 1, 2011",2019,170.18,64.85260770975057,60.0,5400000.0,1.0,0,2,2,74.5,32.5,13.4,66.5,71.28571428571429,71.66666666666667,68.0,75.0,72.0
3249,P. Kasami,26,Switzerland,72,73,FC Sion,3700000.0,22000.0,1.0,4.0,3.0,3.0,CAM,"Aug 31, 2017",2020,187.96,69.84126984126982,75.0,5600000.0,1.0,1,2,2,74.0,56.75,8.6,68.5,66.42857142857143,66.16666666666667,70.5,66.0,62.0
3250,S. Montoya,26,Colombia,72,73,Millonarios FC,3700000.0,4000.0,1.0,3.0,3.0,1.0,CAM,"Jan 16, 2018",2020,172.72,63.03854875283447,56.0,5400000.0,1.0,1,2,2,72.0,36.5,12.6,66.5,66.14285714285714,64.5,70.0,77.0,46.0
3254,Bruno Lamas,24,Brazil,72,77,Santa Clara,4200000.0,4000.0,1.0,3.0,3.0,2.0,CAM,"Jul 1, 2018",2021,175.26,69.84126984126982,54.0,9000000.0,1.0,5,2,2,76.0,54.5,8.4,62.75,64.0,51.83333333333334,68.0,69.5,49.0
3259,Wellington Nem,26,Brazil,72,74,Shakhtar Donetsk,3800000.0,1000.0,1.0,3.0,3.0,3.0,CAM,"Jul 1, 2013",2020,165.1,68.93424036281178,36.0,8199999.999999999,1.0,2,3,2,74.0,34.75,10.8,67.5,69.14285714285714,63.33333333333334,65.0,81.5,48.0
3270,T. Barnetta,33,Switzerland,72,72,FC St. Gallen,1900000.0,12000.0,2.0,4.0,3.0,2.0,CAM,"Jan 16, 2017",2019,177.8,69.84126984126982,53.0,2700000.0,0.0,0,2,2,69.5,54.0,11.8,71.5,64.57142857142857,70.66666666666667,73.5,61.0,50.0
3283,P. Aránguiz,21,Chile,72,81,FC Dallas,4800000.0,5000.0,1.0,3.0,4.0,1.0,CAM,"Jul 25, 2018",2023,172.72,64.85260770975057,56.0,8199999.999999999,0.0,9,3,2,75.5,37.0,11.2,61.25,66.71428571428571,63.33333333333334,70.0,75.5,39.0
3304,T. Chery,30,Netherlands,72,72,Kayserispor,2900000.0,12000.0,1.0,3.0,3.0,3.0,CAM,,"May 31, 2019",170.18,73.92290249433107,59.0,,1.0,0,2,1,73.5,27.75,10.6,65.5,73.85714285714286,74.66666666666667,66.0,80.0,45.0
3305,D. Milićević,32,Bosnia Herzegovina,72,72,KAS Eupen,2400000.0,10000.0,1.0,4.0,3.0,1.0,CAM,"Jul 1, 2018",2020,172.72,63.03854875283447,39.0,3600000.0,0.0,0,2,3,71.0,36.0,10.2,74.0,65.0,73.33333333333333,73.5,66.0,41.0
3356,D. Buitrago,27,Colombia,72,73,América de Cali,3600000.0,2000.0,1.0,2.0,3.0,2.0,CAM,"Sep 11, 2018",2023,177.8,74.82993197278911,51.0,5100000.0,1.0,1,2,3,72.0,20.0,9.2,63.25,63.57142857142857,66.5,72.0,74.0,34.0
3393,Roberto Torres,29,Spain,72,72,CA Osasuna,3000000.0,9000.0,1.0,4.0,3.0,2.0,CAM,"Dec 1, 2011",2020,177.8,72.10884353741497,69.0,4900000.0,0.0,0,2,2,72.0,58.5,10.4,67.75,72.14285714285714,74.83333333333333,73.5,67.0,52.0
3394,N. De la Cruz,21,Uruguay,72,79,River Plate,4400000.0,12000.0,1.0,3.0,3.0,1.0,CAM,"Aug 15, 2017",2021,167.64,64.85260770975057,66.0,7100000.0,0.0,7,2,2,71.5,43.5,8.0,59.5,63.0,63.66666666666666,69.5,78.5,59.0
3404,Leordinho Paes,30,Brazil,72,72,Santos,2900000.0,14000.0,1.0,3.0,3.0,1.0,CAM,"Jan 1, 2018",2021,180.34,68.93424036281178,37.0,5600000.0,1.0,0,2,2,74.5,42.0,10.8,68.5,64.42857142857143,63.5,73.0,70.0,51.0
3446,S. Coopman,23,Belgium,72,77,KV Oostende,4200000.0,10000.0,1.0,3.0,3.0,1.0,CAM,"Aug 31, 2018",2022,182.88,69.84126984126982,38.0,6500000.0,0.0,5,3,2,73.5,34.5,9.4,71.0,66.0,56.66666666666666,71.5,60.5,54.0
3450,Jairinhazo,30,Brazil,72,72,Sport Club do Recife,2900000.0,12000.0,1.0,4.0,4.0,1.0,CAM,"Jan 1, 2018",2021,170.18,62.13151927437642,46.0,5600000.0,0.0,0,2,2,76.5,39.0,10.0,68.75,66.28571428571429,60.5,68.5,76.5,46.0
3454,Álex Fernández,25,Spain,72,77,Cádiz CF,3500000.0,7000.0,1.0,3.0,3.0,1.0,CAM,"Aug 7, 2017",2022,180.34,68.02721088435375,66.0,5800000.0,0.0,5,2,2,71.5,66.75,12.8,67.0,66.28571428571429,64.83333333333333,67.0,51.5,39.0
3455,Jessé Ledeiro,30,Brazil,72,72,Cruzeiro,2900000.0,20000.0,1.0,3.0,3.0,2.0,CAM,"Jan 1, 2018",2021,175.26,73.01587301587301,48.0,5600000.0,0.0,0,3,2,72.0,36.75,9.0,72.0,71.42857142857143,66.66666666666667,73.0,69.0,46.0
3456,T. Torun,28,Turkey,72,72,Bursaspor,3100000.0,18000.0,1.0,5.0,3.0,2.0,CAM,,"May 31, 2019",175.26,72.10884353741497,39.0,,0.0,0,3,2,72.5,22.75,9.4,66.75,69.28571428571429,65.83333333333333,69.0,75.5,56.0
3457,J. Windass,24,England,72,78,Wigan Athletic,4300000.0,32000.0,1.0,3.0,3.0,2.0,CAM,"Aug 9, 2018",2021,175.26,68.02721088435375,61.0,9000000.0,0.0,6,3,2,69.5,32.75,12.2,65.25,72.14285714285714,67.16666666666667,69.5,88.0,60.0
3462,S. van de Streek,25,Netherlands,72,74,FC Utrecht,3800000.0,13000.0,1.0,4.0,3.0,2.0,CAM,"Jul 1, 2017",2021,182.88,73.92290249433107,53.0,6000000.0,0.0,2,3,2,70.5,53.75,12.0,66.75,73.42857142857143,69.33333333333333,73.5,69.5,74.0
3474,Adrián Burnabão,34,Brazil,72,72,Botafogo,1600000.0,16000.0,1.0,4.0,4.0,2.0,CAM,"Jan 1, 2018",2021,175.26,73.01587301587301,48.0,3000000.0,0.0,0,3,2,75.0,22.25,10.6,72.5,69.0,69.83333333333333,68.0,62.5,42.0
3508,D. Morales,31,Argentina,72,72,Club Atlético Tigre,2700000.0,11000.0,1.0,3.0,4.0,2.0,CAM,"Jan 25, 2018",2019,172.72,68.93424036281178,71.0,4100000.0,0.0,0,2,1,80.0,28.75,11.6,66.5,67.71428571428571,69.0,71.5,70.0,37.0
3550,S. Nakamura,40,Japan,72,72,Júbilo Iwata,0.0,4000.0,3.0,3.0,3.0,1.0,CAM,"Jan 10, 2017",2021,177.8,71.20181405895691,30.0,,1.0,0,3,1,73.0,36.25,8.4,78.25,67.28571428571429,79.83333333333333,71.0,31.0,28.0
3555,Clayton Fildeiras,34,Brazil,72,72,América FC (Minas Gerais),1600000.0,12000.0,1.0,4.0,3.0,2.0,CAM,"Jan 1, 2018",2021,172.72,68.93424036281178,80.0,3000000.0,0.0,0,3,2,73.5,46.0,9.4,63.0,73.14285714285714,72.16666666666667,67.0,71.0,62.0
3595,Rogerinho,31,Brazil,72,72,Al Faisaly,2700000.0,18000.0,1.0,4.0,3.0,1.0,CAM,"Aug 16, 2017",2019,175.26,69.84126984126982,63.0,4500000.0,0.0,0,3,2,76.5,31.25,12.0,64.25,69.28571428571429,66.16666666666667,69.0,82.0,61.0
3601,S. Khaoui,23,Tunisia,72,76,Stade Malherbe Caen,4100000.0,25000.0,1.0,3.0,3.0,1.0,CAM,,"Jun 30, 2019",182.88,68.02721088435375,42.0,,1.0,4,2,2,74.5,37.25,12.0,69.0,63.57142857142857,67.33333333333333,68.5,72.0,34.0
3614,L. Montes,32,Mexico,72,72,Club León,2400000.0,21000.0,1.0,3.0,3.0,2.0,CAM,"Jan 1, 2007",2021,165.1,67.12018140589569,70.0,4100000.0,1.0,0,3,2,68.5,47.0,9.2,72.0,73.42857142857143,70.0,71.0,66.5,46.0
3632,N. Powell,24,England,72,76,Wigan Athletic,4100000.0,32000.0,1.0,4.0,3.0,1.0,CAM,"Jul 12, 2016",2019,182.88,64.85260770975057,59.0,8000000.0,0.0,4,2,2,72.0,44.5,12.2,63.0,69.42857142857143,66.5,72.0,70.0,64.0
3641,S. Naismith,31,Scotland,72,72,Heart of Midlothian,2700000.0,21000.0,2.0,3.0,3.0,2.0,CAM,,"Jun 30, 2019",177.8,72.10884353741497,86.0,,0.0,0,3,3,69.0,54.5,11.2,64.75,76.85714285714286,65.16666666666667,74.5,72.5,75.0
3642,Mauro Riboas,26,Brazil,72,72,Cruzeiro,3300000.0,20000.0,1.0,3.0,3.0,2.0,CAM,"Jan 1, 2018",2021,175.26,74.82993197278911,69.0,6300000.0,0.0,0,2,2,73.0,39.5,9.2,68.5,66.57142857142857,67.16666666666667,76.0,66.5,42.0
3675,M. Shaparenko,19,Ukraine,72,85,Dynamo Kyiv,6000000.0,1000.0,1.0,3.0,3.0,1.0,CAM,"Jul 10, 2015",2022,177.8,72.10884353741497,57.0,16399999.999999998,0.0,13,3,3,71.5,66.25,11.6,61.75,64.28571428571429,54.83333333333334,72.5,58.5,41.0
3726,R. Vargas,31,Venezuela,72,72,Newcastle Jets,2700000.0,4000.0,2.0,4.0,4.0,2.0,CAM,"Sep 15, 2017",2019,175.26,69.84126984126982,43.0,3400000.0,0.0,0,2,2,74.0,25.5,9.6,68.75,64.42857142857143,67.5,69.5,73.0,38.0
3755,Aketxe,24,Spain,72,78,Cádiz CF,4300000.0,6000.0,1.0,3.0,3.0,2.0,CAM,,"Jun 30, 2019",175.26,67.12018140589569,52.0,,1.0,6,2,2,71.5,45.75,12.8,70.25,65.42857142857143,76.66666666666667,70.5,63.5,54.0
3767,S. Bastien,21,Belgium,72,81,Standard de Liège,4800000.0,9000.0,1.0,3.0,3.0,1.0,CAM,"Jul 1, 2018",2022,175.26,73.01587301587301,70.0,8100000.0,0.0,9,3,2,78.0,57.25,7.8,72.0,70.42857142857143,67.33333333333333,65.0,74.0,54.0
3801,E. López,23,Mexico,72,76,Guadalajara,4100000.0,23000.0,1.0,4.0,3.0,2.0,CAM,"Jan 1, 2013",2022,167.64,66.21315192743764,32.0,7200000.0,1.0,4,3,2,77.0,30.5,11.4,61.25,68.42857142857143,67.83333333333333,66.5,76.5,41.0
3817,B. Sarmiento,28,Argentina,72,72,Newell's Old Boys,3100000.0,14000.0,1.0,3.0,3.0,3.0,CAM,"Jul 1, 2017",2021,170.18,66.21315192743764,41.0,4700000.0,0.0,0,3,1,72.0,25.25,10.8,67.75,69.71428571428571,69.5,68.5,82.5,46.0
3823,Maycon,20,Brazil,72,84,Shakhtar Donetsk,5500000.0,1000.0,1.0,2.0,3.0,2.0,CAM,"Jul 1, 2018",2023,172.72,71.20181405895691,70.0,12700000.0,1.0,12,3,2,69.0,65.25,11.0,65.5,67.0,67.33333333333333,72.0,70.0,56.0
3842,C. Knasmüllner,26,Austria,72,75,SK Rapid Wien,3900000.0,14000.0,1.0,3.0,3.0,1.0,CAM,"Jun 15, 2018",2021,180.34,69.84126984126982,55.0,6100000.0,0.0,3,2,1,73.5,40.5,9.2,66.25,74.0,68.66666666666667,68.5,76.5,45.0
3860,M. Saymak,25,Netherlands,72,76,Çaykur Rizespor,4000000.0,11000.0,1.0,3.0,3.0,2.0,CAM,"Jul 14, 2018",2021,170.18,63.03854875283447,43.0,8300000.000000001,0.0,4,2,2,72.5,46.25,9.6,66.0,68.71428571428571,61.16666666666666,73.0,74.5,39.0
3880,Fernando Canesín,26,Brazil,72,74,KV Oostende,3800000.0,12000.0,1.0,4.0,3.0,1.0,CAM,"Jul 1, 2014",2020,175.26,72.10884353741497,52.0,5900000.0,0.0,2,3,2,74.0,29.0,12.2,65.5,71.85714285714286,62.33333333333334,73.0,80.0,47.0
3922,R. Alvarado,19,Mexico,72,79,Cruz Azul,4200000.0,9000.0,1.0,5.0,3.0,1.0,CAM,"Jul 12, 2018",2018,175.26,69.84126984126982,45.0,8100000.0,1.0,7,2,2,72.5,54.75,12.4,68.0,67.57142857142857,62.66666666666666,68.5,76.5,51.0
3944,D. Villalpando,26,Mexico,72,73,Club Necaxa,3600000.0,10000.0,1.0,4.0,3.0,2.0,CAM,"Jul 26, 2018",2023,172.72,67.12018140589569,57.0,6400000.0,0.0,1,2,2,72.0,51.75,11.4,67.25,71.85714285714286,68.33333333333333,70.5,72.0,58.0
3952,K. Molino,28,Trinidad & Tobago,72,72,Minnesota United FC,3100000.0,7000.0,1.0,3.0,3.0,1.0,CAM,"Jan 27, 2017",2019,172.72,69.84126984126982,55.0,4700000.0,0.0,0,3,2,74.0,46.25,8.6,62.75,72.42857142857143,67.66666666666667,71.5,74.5,61.0
4005,J. Cavalli,36,France,71,71,AC Ajaccio,800000.0,4000.0,1.0,4.0,3.0,3.0,CAM,"Nov 26, 2010",2019,170.18,64.85260770975057,81.0,1400000.0,1.0,0,2,2,72.0,46.25,12.4,69.25,69.42857142857143,66.0,68.5,69.0,50.0
4018,S. Ameobi,26,England,71,72,Bolton Wanderers,2800000.0,8000.0,1.0,3.0,4.0,1.0,CAM,"Jul 14, 2017",2020,193.04,78.0045351473923,52.0,5500000.0,1.0,1,2,2,76.0,30.5,9.2,62.5,61.0,66.83333333333333,64.0,78.0,60.0
4047,M. Duffy,32,England,71,71,Sheffield United,1800000.0,10000.0,1.0,3.0,3.0,2.0,CAM,"Jul 1, 2016",2020,175.26,72.10884353741497,53.0,3500000.0,0.0,0,2,2,72.5,37.5,11.0,63.75,66.14285714285714,62.66666666666666,70.0,70.0,42.0
4054,P. Klement,25,Germany,71,72,SC Paderborn 07,2800000.0,8000.0,1.0,3.0,3.0,2.0,CAM,"Jan 23, 2018",2020,175.26,71.20181405895691,53.0,4600000.0,1.0,1,2,2,73.0,39.5,12.8,67.5,69.14285714285714,70.0,68.0,68.0,49.0
4075,G. Fernández,34,Argentina,71,71,Estudiantes de La Plata,1200000.0,11000.0,1.0,4.0,3.0,2.0,CAM,"Aug 9, 2017",2019,170.18,69.84126984126982,56.0,1800000.0,0.0,0,2,1,70.0,41.0,11.0,67.5,64.85714285714286,69.33333333333333,72.5,69.0,66.0
4087,L. Majer,20,Croatia,71,83,Dinamo Zagreb,4200000.0,1000.0,1.0,4.0,4.0,2.0,CAM,"Jul 1, 2018",2023,177.8,74.82993197278911,46.0,10200000.0,1.0,12,2,2,74.0,28.75,8.8,64.75,61.85714285714285,68.83333333333333,68.0,73.0,42.0
4108,F. Andrijašević,27,Croatia,71,72,KAA Gent,2700000.0,13000.0,1.0,3.0,3.0,2.0,CAM,"Jul 1, 2017",2022,185.42,82.08616780045352,69.0,4300000.0,0.0,1,3,2,72.0,53.5,11.2,65.0,64.85714285714286,69.0,72.5,70.0,74.0
4109,I. Fiolić,22,Croatia,71,78,KRC Genk,3300000.0,9000.0,1.0,3.0,3.0,1.0,CAM,"Aug 28, 2018",2022,175.26,69.84126984126982,38.0,5700000.0,1.0,7,2,2,72.0,39.75,10.2,64.75,63.42857142857143,51.83333333333334,67.0,77.0,32.0
4121,J. Campos,30,Bolivia,71,71,,0.0,0.0,1.0,3.0,3.0,1.0,CAM,,,175.26,63.94557823129252,39.0,,1.0,0,2,1,75.0,20.75,11.4,65.75,67.71428571428571,72.33333333333333,66.5,65.0,45.0
4122,Borja Lasso,24,Spain,71,77,Sevilla FC,3200000.0,9000.0,1.0,4.0,3.0,2.0,CAM,"Jul 1, 2013",2019,185.42,72.10884353741497,81.0,7500000.0,0.0,6,2,2,73.0,44.0,9.8,66.0,56.714285714285715,66.66666666666667,70.0,52.5,38.0
4143,S. Motta,34,Colombia,71,71,La Equidad,1200000.0,2000.0,1.0,3.0,3.0,2.0,CAM,"Jan 1, 2012",2022,172.72,68.93424036281178,53.0,1600000.0,0.0,0,2,2,72.5,52.25,10.6,71.25,71.42857142857143,69.16666666666667,69.5,65.0,31.0
4148,W. Mesloub,32,Algeria,71,71,Racing Club de Lens,1800000.0,7000.0,1.0,3.0,3.0,1.0,CAM,"Jan 27, 2018",2021,180.34,68.93424036281178,73.0,3200000.0,0.0,0,3,2,70.5,61.75,8.2,69.75,70.14285714285714,68.33333333333333,68.5,66.0,66.0
4159,M. Vlap,21,Netherlands,71,78,SC Heerenveen,3400000.0,5000.0,1.0,4.0,3.0,1.0,CAM,"May 14, 2014",2022,190.5,68.93424036281178,42.0,5700000.0,0.0,7,3,2,73.0,37.75,11.2,59.75,70.57142857142857,53.83333333333334,70.5,75.0,67.0
4160,Tiago Pombeira,30,Brazil,71,71,Atlético Mineiro,2200000.0,21000.0,1.0,3.0,3.0,1.0,CAM,"Jan 1, 2018",2021,172.72,64.85260770975057,37.0,4300000.0,1.0,0,2,2,72.0,31.25,9.2,63.75,65.28571428571429,68.0,68.5,78.0,39.0
4161,Y. Soteldo,21,Venezuela,71,81,Universidad de Chile,3800000.0,6000.0,1.0,4.0,3.0,2.0,CAM,"Jan 11, 2018",2018,160.02,54.875283446712025,20.0,6100000.0,0.0,10,2,2,75.0,23.0,9.6,66.5,62.57142857142857,61.66666666666666,66.5,85.5,15.0
4173,Maikel Mesa,27,Spain,71,72,UD Las Palmas,2700000.0,8000.0,1.0,3.0,3.0,1.0,CAM,"Aug 17, 2018",2022,187.96,78.91156462585032,65.0,4600000.0,0.0,1,2,2,71.5,63.0,9.4,64.0,68.57142857142857,63.16666666666666,69.5,70.0,66.0
4193,L. Seijas,32,Venezuela,71,71,Independiente Santa Fe,1800000.0,3000.0,1.0,2.0,3.0,2.0,CAM,"Jul 3, 2018",2023,177.8,71.20181405895691,43.0,2600000.0,1.0,0,2,2,69.5,60.0,14.2,73.25,71.42857142857143,70.16666666666667,69.5,66.0,50.0
4228,B. Nivet,41,France,71,71,ESTAC Troyes,0.0,5000.0,2.0,3.0,3.0,2.0,CAM,"Jul 1, 2012",2019,177.8,74.82993197278911,58.0,,0.0,0,2,2,72.0,52.75,9.4,70.25,57.85714285714285,72.66666666666667,74.0,39.5,58.0
4241,Paulolettinho,34,Brazil,71,71,Paraná,1200000.0,14000.0,1.0,3.0,3.0,3.0,CAM,"Jan 1, 2018",2021,180.34,79.81859410430839,31.0,2300000.0,0.0,0,3,2,73.0,31.0,11.4,68.5,68.71428571428571,58.16666666666666,68.5,81.5,44.0
4253,N. De Pauw,28,Belgium,71,71,SV Zulte-Waregem,2400000.0,11000.0,1.0,4.0,3.0,2.0,CAM,"Jul 1, 2017",2020,180.34,78.91156462585032,68.0,3600000.0,0.0,0,3,3,71.0,37.25,11.2,71.75,72.42857142857143,64.66666666666667,68.5,75.0,63.0
4273,Juan Carlos,27,Spain,71,71,UD Almería,2500000.0,6000.0,1.0,3.0,3.0,1.0,CAM,"Jul 27, 2018",2022,182.88,72.10884353741497,45.0,3800000.0,0.0,0,3,2,70.5,48.75,9.4,62.5,66.85714285714286,60.66666666666666,70.5,67.0,49.0
4278,M. Pereira Lage,21,Portugal,71,81,Clermont Foot 63,3800000.0,4000.0,1.0,3.0,3.0,1.0,CAM,"Jul 1, 2016",2021,180.34,67.12018140589569,31.0,7500000.0,0.0,10,3,2,70.5,39.25,9.2,71.0,72.14285714285714,68.0,62.5,80.5,64.0
4295,D. Kaiser,29,Germany,71,71,Brøndby IF,2300000.0,18000.0,1.0,5.0,3.0,2.0,CAM,"Jul 1, 2018",2020,170.18,67.12018140589569,72.0,3000000.0,0.0,0,2,2,70.0,57.5,10.4,71.25,73.14285714285714,73.83333333333333,71.0,58.5,43.0
4342,Adeilson Gesser,26,Brazil,71,71,Bahia,2500000.0,9000.0,1.0,2.0,3.0,1.0,CAM,"Jan 1, 2018",2021,175.26,69.84126984126982,34.0,4800000.0,1.0,0,2,2,71.0,36.0,10.2,64.5,71.42857142857143,58.5,73.0,80.5,59.0
4344,N. Besara,27,Sweden,71,72,Örebro SK,2700000.0,4000.0,1.0,3.0,3.0,1.0,CAM,"Aug 11, 2016",2018,182.88,76.19047619047619,46.0,3600000.0,0.0,1,3,2,71.0,42.75,10.8,65.75,69.0,68.33333333333333,70.5,71.0,43.0
4353,Heltinho Melo,34,Brazil,71,71,Atlético Paranaense,1200000.0,10000.0,1.0,3.0,3.0,2.0,CAM,"Jan 1, 2018",2021,175.26,68.02721088435375,46.0,2300000.0,0.0,0,3,1,73.0,48.75,8.2,69.0,69.14285714285714,60.5,75.0,81.5,50.0
4354,Nascimentardo,30,Brazil,71,71,Ceará Sporting Club,2200000.0,14000.0,1.0,2.0,3.0,2.0,CAM,"Jan 1, 2018",2020,170.18,66.21315192743764,39.0,4100000.0,0.0,0,2,1,74.0,38.25,9.8,68.75,61.57142857142857,63.16666666666666,68.0,83.5,49.0
4370,J. Onomah,21,England,71,83,Sheffield Wednesday,4200000.0,33000.0,1.0,3.0,3.0,1.0,CAM,,"Jun 30, 2019",185.42,82.99319727891157,45.0,,0.0,12,2,2,73.0,53.5,10.0,61.75,66.42857142857143,54.16666666666666,67.5,74.5,45.0
4382,Emerson Avintes,26,Brazil,71,71,Chapecoense,2500000.0,11000.0,1.0,3.0,3.0,2.0,CAM,"Jan 1, 2018",2018,177.8,71.20181405895691,63.0,4800000.0,0.0,0,2,2,71.0,21.25,9.4,69.0,70.71428571428571,71.33333333333333,72.0,56.5,48.0
4385,Martin Cordeia,34,Brazil,71,71,Internacional,1200000.0,17000.0,1.0,3.0,3.0,3.0,CAM,"Jan 1, 2018",2021,180.34,76.19047619047619,40.0,2300000.0,0.0,0,2,2,71.0,36.0,10.2,73.25,67.85714285714286,74.0,70.5,52.0,30.0
4390,D. Rojas,23,Chile,71,76,Universidad Católica,3200000.0,6000.0,1.0,4.0,3.0,2.0,CAM,"Jan 1, 2012",2018,165.1,52.15419501133787,44.0,4700000.0,1.0,5,2,2,72.0,35.0,11.8,65.25,62.28571428571429,63.83333333333334,69.5,67.5,40.0
4392,H. Wolf,19,Austria,71,82,FC Red Bull Salzburg,4000000.0,10000.0,1.0,3.0,4.0,1.0,CAM,"Jul 1, 2017",2020,175.26,68.02721088435375,54.0,6700000.0,1.0,11,2,2,76.5,32.25,10.0,63.0,68.14285714285714,65.5,67.5,82.5,56.0
4407,Marlion Rolim,26,Brazil,71,71,Cruzeiro,2500000.0,18000.0,1.0,3.0,3.0,2.0,CAM,"Jan 1, 2018",2021,175.26,69.84126984126982,60.0,4800000.0,0.0,0,2,2,68.5,49.25,11.0,62.5,64.42857142857143,59.0,72.5,66.5,54.0
4417,Jesús Imaz,27,Spain,71,71,Wisła Kraków,2500000.0,6000.0,1.0,4.0,3.0,1.0,CAM,"Aug 31, 2017",2019,175.26,69.84126984126982,37.0,3300000.0,0.0,0,3,2,68.5,28.0,10.2,61.0,69.14285714285714,62.5,72.5,74.5,52.0
4469,A. Khalili,26,Sweden,71,74,Kasimpaşa SK,2900000.0,10000.0,1.0,2.0,3.0,1.0,CAM,"Jul 1, 2018",2021,182.88,77.09750566893423,63.0,6100000.0,0.0,3,3,2,73.0,64.5,11.6,66.5,69.0,67.33333333333333,64.0,70.5,51.0
4499,J. Irvine,25,Australia,71,75,Hull City,3100000.0,17000.0,1.0,3.0,3.0,2.0,CAM,"Aug 30, 2017",2020,187.96,69.84126984126982,75.0,6000000.0,0.0,4,3,3,69.0,69.0,10.2,63.25,73.71428571428571,64.33333333333333,71.0,71.5,73.0
4539,Evandro,31,Brazil,71,71,Hull City,2100000.0,18000.0,1.0,3.0,3.0,2.0,CAM,"Jan 13, 2017",2019,177.8,72.10884353741497,70.0,4000000.0,0.0,0,2,2,72.0,52.75,10.0,70.25,68.71428571428571,68.33333333333333,69.0,67.0,62.0
4555,B. Özcan,20,Turkey,71,78,VfB Stuttgart,3400000.0,15000.0,1.0,4.0,3.0,2.0,CAM,"Jul 1, 2016",2021,180.34,78.91156462585032,52.0,6400000.0,0.0,7,2,2,75.5,35.0,12.0,64.75,68.0,51.83333333333334,68.5,66.0,43.0
4588,J. Cevallos,23,Ecuador,71,76,Sporting Lokeren,3200000.0,9000.0,1.0,4.0,3.0,1.0,CAM,"Jan 31, 2018",2022,185.42,76.19047619047619,74.0,5000000.0,0.0,5,2,2,71.5,33.0,5.2,70.0,66.57142857142857,68.16666666666667,72.5,70.0,56.0
4605,S. Hernández,31,Colombia,71,71,Junior FC,2100000.0,3000.0,1.0,4.0,3.0,2.0,CAM,"Jul 1, 2016",2021,177.8,73.92290249433107,22.0,2900000.0,0.0,0,2,1,70.5,54.25,10.2,66.75,65.71428571428571,63.5,71.5,65.0,47.0
4610,M. Eikrem,27,Norway,71,71,Molde FK,2400000.0,6000.0,1.0,4.0,3.0,1.0,CAM,"Jul 25, 2018",2022,182.88,68.93424036281178,46.0,3000000.0,0.0,0,2,1,70.0,49.0,10.8,76.0,64.28571428571429,69.33333333333333,72.0,55.0,44.0
4624,J. Féret,35,France,71,71,AJ Auxerre,1000000.0,4000.0,2.0,4.0,3.0,1.0,CAM,"Aug 10, 2018",2019,187.96,76.19047619047619,58.0,1800000.0,0.0,0,3,2,71.0,54.5,12.2,69.25,66.0,69.5,73.0,44.5,60.0
4632,L. Garritano,24,Italy,71,76,Cosenza,3200000.0,11000.0,1.0,3.0,4.0,1.0,CAM,,"Jun 30, 2019",172.72,67.12018140589569,47.0,,0.0,5,2,2,75.5,41.5,11.6,63.25,71.71428571428571,62.0,59.5,88.5,54.0
