,name,age,nationality,overall,potential,club,value,wage,international reputation,weak foot,skill moves,body type,position,joined,contract valid until,height,weight,aggression,release clause,preferred foot = left,improvement,attacking rate,defensive rate,control,defending,gk,passing,physical,shooting,skill,speed,heading
4003,H. Yamaguchi,27,Japan,71,72,Cerezo Osaka,2200000.0,6000.0,1.0,3.0,3.0,1.0,CM,"Jul 1, 2016",2023,172.72,72.10884353741497,72.0,3000000.0,0.0,1,2,2,72.0,65.25,10.0,62.5,74.71428571428571,51.66666666666666,60.0,77.5,52.0
4010,F. Schnellhardt,24,Germany,71,78,MSV Duisburg,3300000.0,5000.0,1.0,3.0,3.0,2.0,CM,"Jul 1, 2014",2020,180.34,74.82993197278911,61.0,5900000.0,1.0,7,2,2,71.5,63.5,12.4,62.25,74.28571428571429,63.16666666666666,64.0,78.0,45.0
4013,K. Beckerman,36,United States,71,71,Real Salt Lake,325000.0,4000.0,1.0,3.0,2.0,2.0,CM,"Jan 1, 2007",2019,177.8,69.84126984126982,75.0,488000.0,0.0,0,2,3,66.0,69.25,11.8,61.5,67.14285714285714,64.33333333333333,61.0,39.5,59.0
4014,Luis García,37,Spain,71,71,KAS Eupen,750000.0,6000.0,1.0,4.0,3.0,1.0,CM,"Jul 19, 2014",2019,177.8,64.85260770975057,71.0,1100000.0,0.0,0,2,2,70.0,56.0,11.2,70.75,65.14285714285714,73.83333333333333,72.5,53.0,61.0
4016,A. Luci,33,Italy,71,71,Livorno,1400000.0,3000.0,1.0,4.0,3.0,2.0,CM,"Jul 1, 2010",2021,172.72,68.02721088435375,71.0,2200000.0,0.0,0,2,2,68.0,64.25,9.6,65.0,71.57142857142857,66.33333333333333,68.0,70.0,51.0
4039,Souza,30,Brazil,71,71,Cerezo Osaka,1800000.0,6000.0,1.0,3.0,3.0,2.0,CM,"Jan 1, 2017",2021,182.88,74.82993197278911,75.0,2200000.0,0.0,0,2,2,70.0,66.25,11.4,67.25,67.71428571428571,69.66666666666667,67.0,65.0,56.0
4045,O. Fink,36,Germany,71,71,Fortuna Düsseldorf,750000.0,14000.0,1.0,4.0,2.0,2.0,CM,"Jul 1, 2009",2019,187.96,78.0045351473923,69.0,1400000.0,0.0,0,3,3,67.5,69.75,11.2,64.0,70.42857142857143,60.16666666666666,68.0,45.5,73.0
4048,Y. Chibsah,25,Ghana,71,74,Frosinone,2900000.0,11000.0,1.0,3.0,3.0,2.0,CM,"Jul 1, 2018",2021,177.8,78.0045351473923,75.0,5500000.0,0.0,3,2,3,69.5,66.75,7.6,61.0,74.85714285714286,56.5,63.0,71.5,60.0
4052,D. Fletcher,34,Scotland,71,71,Stoke City,1200000.0,26000.0,2.0,3.0,3.0,1.0,CM,"Jun 1, 2017",2019,182.88,82.99319727891157,75.0,2200000.0,0.0,0,2,2,68.5,72.0,10.4,70.25,66.71428571428571,65.33333333333333,62.5,44.0,78.0
4060,X. Mercier,28,France,71,71,KSV Cercle Brugge,2400000.0,10000.0,1.0,2.0,3.0,2.0,CM,"Jul 12, 2017",2020,175.26,71.20181405895691,52.0,3500000.0,0.0,0,2,2,68.0,41.5,11.4,66.5,69.85714285714286,66.33333333333333,70.5,77.5,32.0
4065,B. Sarr,27,Senegal,71,73,Molde FK,2300000.0,5000.0,1.0,4.0,2.0,2.0,CM,"Jul 20, 2016",2019,187.96,81.17913832199547,85.0,3100000.0,1.0,2,1,3,62.5,70.0,9.8,54.5,74.28571428571429,50.33333333333334,58.5,61.5,78.0
4068,M. Nyatama,30,South Africa,71,71,Orlando Pirates,2200000.0,1000.0,1.0,4.0,3.0,2.0,CM,"Jul 26, 2017",2020,175.26,81.17913832199547,43.0,4800000.0,0.0,0,2,2,74.0,43.5,12.0,67.25,62.14285714285714,62.33333333333334,65.5,74.5,59.0
4089,B. Celina,21,Kosovo,71,81,Swansea City,3800000.0,13000.0,1.0,3.0,3.0,1.0,CM,"Jul 31, 2018",2022,180.34,66.21315192743764,50.0,8100000.0,0.0,10,2,2,75.0,19.0,11.6,63.5,65.0,71.16666666666667,69.0,78.0,50.0
4097,F. Barrientos,26,Argentina,71,72,Club Atlético Lanús,2700000.0,12000.0,1.0,3.0,3.0,2.0,CM,"Jul 1, 2011",2021,175.26,69.84126984126982,67.0,4300000.0,0.0,1,2,2,69.0,65.75,8.8,64.75,71.0,60.0,66.5,66.5,49.0
4099,C. Moritz,28,Germany,71,71,Hamburger SV,2400000.0,10000.0,1.0,3.0,3.0,1.0,CM,"Jul 1, 2018",2020,185.42,79.81859410430839,52.0,3800000.0,0.0,0,2,2,71.5,71.0,12.0,66.25,72.85714285714286,60.83333333333334,67.5,59.0,63.0
4125,D. Williams,29,United States,71,71,Huddersfield Town,2300000.0,29000.0,1.0,3.0,3.0,2.0,CM,"Jul 4, 2017",2019,182.88,79.81859410430839,86.0,4300000.0,0.0,0,2,3,72.0,70.25,9.6,68.0,74.57142857142857,60.66666666666666,63.5,71.0,69.0
4127,N. González,20,Argentina,71,83,VfB Stuttgart,4300000.0,17000.0,1.0,3.0,4.0,1.0,CM,"Jul 10, 2018",2023,180.34,67.12018140589569,54.0,8100000.0,1.0,12,3,2,75.5,33.5,7.6,56.25,69.57142857142857,58.5,69.5,79.0,60.0
4128,M. Boland,31,Germany,71,71,Adelaide United,2000000.0,4000.0,1.0,4.0,3.0,2.0,CM,"Jul 21, 2018",2020,175.26,69.84126984126982,77.0,2500000.0,1.0,0,3,3,71.0,66.25,12.0,67.5,76.85714285714286,68.0,68.0,68.0,42.0
4131,Somália,29,Brazil,71,71,Al Shabab,2300000.0,22000.0,1.0,4.0,3.0,2.0,CM,"Aug 19, 2018",2020,180.34,73.01587301587301,75.0,3700000.0,0.0,0,3,3,69.5,63.25,8.8,68.25,70.57142857142857,64.16666666666667,68.0,79.5,45.0
4151,G. Dorrans,31,Scotland,71,71,Rangers FC,2000000.0,31000.0,1.0,3.0,3.0,1.0,CM,"Jul 6, 2017",2020,177.8,78.0045351473923,64.0,3700000.0,0.0,0,2,2,70.5,57.5,8.2,69.25,69.71428571428571,69.16666666666667,70.0,59.5,61.0
4190,G. Peñalba,33,Argentina,71,71,UD Las Palmas,1400000.0,8000.0,1.0,3.0,3.0,3.0,CM,"Jan 1, 2018",2019,193.04,89.79591836734693,76.0,2200000.0,0.0,0,2,2,70.0,66.5,9.2,68.25,63.85714285714285,67.16666666666667,70.0,50.5,66.0
4191,L. Kleinheisler,24,Hungary,71,76,,0.0,0.0,1.0,4.0,3.0,2.0,CM,,,172.72,69.84126984126982,77.0,,0.0,5,3,3,69.5,60.75,8.8,63.0,72.14285714285714,66.66666666666667,67.0,74.0,44.0
4199,Ewerton,25,Brazil,71,74,Portimonense SC,2900000.0,8000.0,1.0,3.0,3.0,1.0,CM,,"Jun 30, 2019",177.8,68.93424036281178,73.0,,0.0,3,2,2,72.5,71.0,9.2,64.75,71.28571428571429,61.83333333333334,63.5,60.5,58.0
4214,M. Bourabia,26,Morocco,71,72,Sassuolo,2700000.0,29000.0,1.0,3.0,3.0,2.0,CM,"Jul 20, 2018",2022,182.88,73.01587301587301,58.0,4900000.0,0.0,1,2,2,72.0,62.5,9.0,66.75,64.71428571428571,62.5,61.5,66.0,58.0
4226,U. Emanuelson,32,Netherlands,71,71,FC Utrecht,1800000.0,12000.0,1.0,3.0,3.0,1.0,CM,"Jul 10, 2017",2020,175.26,68.02721088435375,70.0,2700000.0,1.0,0,2,2,71.5,68.75,3.8,68.75,72.71428571428571,69.5,69.5,75.5,46.0
4240,M. Henriksen,25,Norway,71,74,Hull City,2900000.0,17000.0,1.0,2.0,3.0,2.0,CM,"Jan 1, 2017",2019,187.96,79.81859410430839,69.0,5800000.0,0.0,3,3,2,69.5,65.0,13.6,68.0,70.71428571428571,63.83333333333334,65.5,64.5,70.0
4265,R. Carrascal,25,Colombia,71,73,Deportes Tolima,2800000.0,3000.0,1.0,3.0,2.0,2.0,CM,"Dec 1, 2017",2023,172.72,74.82993197278911,68.0,4200000.0,0.0,2,2,2,66.0,64.75,9.4,56.5,67.14285714285714,59.33333333333334,65.0,67.0,49.0
4267,M. Barthelmé,29,France,71,71,La Berrichonne de Châteauroux,2300000.0,5000.0,1.0,3.0,3.0,1.0,CM,"Aug 31, 2017",2019,175.26,73.01587301587301,69.0,4000000.0,1.0,0,2,3,70.5,62.75,12.8,61.5,69.28571428571429,57.83333333333334,70.5,73.0,64.0
4289,C. Bryson,31,Scotland,71,71,Derby County,2000000.0,26000.0,1.0,3.0,3.0,2.0,CM,"Jul 1, 2011",2019,170.18,59.86394557823129,67.0,3900000.0,0.0,0,2,2,68.0,64.75,12.0,63.75,75.57142857142857,66.0,68.5,66.5,52.0
4291,K. Mrabti,24,Sweden,71,77,Djurgårdens IF,3300000.0,5000.0,1.0,3.0,3.0,2.0,CM,"Feb 8, 2015",2018,175.26,74.82993197278911,84.0,4800000.0,0.0,6,3,3,74.0,54.0,7.6,65.25,76.71428571428571,58.66666666666666,70.5,86.0,55.0
4293,I. Oblyakov,19,Russia,71,82,PFC CSKA Moscow,3900000.0,1000.0,1.0,3.0,3.0,2.0,CM,"Aug 31, 2018",2023,175.26,73.92290249433107,60.0,9400000.0,1.0,11,3,2,75.5,52.0,8.8,66.75,69.42857142857143,64.5,69.0,69.5,59.0
4296,D. Silva,31,Colombia,71,71,Millonarios FC,2000000.0,3000.0,1.0,3.0,3.0,2.0,CM,"Jan 1, 2015",2020,175.26,73.92290249433107,72.0,2800000.0,0.0,0,3,2,68.5,58.75,9.6,61.0,74.57142857142857,65.5,70.0,70.5,39.0
4320,J. González,19,Mexico,71,81,Monterrey,3700000.0,13000.0,1.0,4.0,3.0,1.0,CM,"Jul 1, 2017",2021,175.26,62.13151927437642,54.0,7000000.0,0.0,10,3,3,72.5,70.75,10.2,63.5,70.71428571428571,55.83333333333334,69.0,73.5,55.0
4325,L. Capezzi,23,Italy,71,79,Empoli,3400000.0,18000.0,1.0,2.0,3.0,2.0,CM,,"Jun 30, 2019",177.8,72.10884353741497,70.0,,0.0,8,2,2,68.0,59.0,9.2,64.75,67.0,62.16666666666666,69.5,51.0,60.0
4330,J. Plašil,36,Czech Republic,71,71,FC Girondins de Bordeaux,750000.0,18000.0,2.0,5.0,2.0,1.0,CM,"Jul 8, 2009",2019,182.88,71.20181405895691,63.0,1400000.0,0.0,0,2,2,72.5,62.25,7.4,71.5,61.57142857142857,63.33333333333334,68.0,36.5,63.0
4335,Verza,31,Spain,71,71,CF Rayo Majadahonda,1600000.0,5000.0,1.0,4.0,2.0,2.0,CM,"Aug 31, 2018",2019,180.34,78.0045351473923,71.0,2500000.0,0.0,0,1,2,68.0,66.25,12.4,72.0,62.42857142857143,76.83333333333333,65.5,38.0,49.0
4337,A. Forshaw,26,England,71,72,Leeds United,2700000.0,26000.0,1.0,3.0,3.0,1.0,CM,"Jan 18, 2018",2022,175.26,71.20181405895691,67.0,5400000.0,0.0,1,2,2,72.5,59.0,11.6,68.25,64.14285714285714,64.5,68.5,65.5,47.0
4351,K. Lee,30,England,71,71,Sheffield Wednesday,2200000.0,18000.0,1.0,3.0,3.0,1.0,CM,"May 1, 2012",2019,177.8,76.19047619047619,58.0,4200000.0,0.0,0,3,2,70.0,64.0,11.0,67.25,70.0,52.83333333333334,70.5,69.5,59.0
4358,C. Pinares,27,Chile,71,72,Colo-Colo,2700000.0,6000.0,1.0,3.0,3.0,3.0,CM,"Jan 31, 2018",2018,175.26,73.01587301587301,36.0,4000000.0,1.0,1,3,1,72.5,36.75,10.0,59.0,70.14285714285714,69.83333333333333,71.0,80.5,37.0
4359,A. Gonçalves,32,France,71,71,RC Strasbourg Alsace,1800000.0,12000.0,1.0,4.0,3.0,2.0,CM,"Jul 1, 2016",2020,177.8,78.91156462585032,88.0,3600000.0,0.0,0,3,3,67.5,65.5,10.6,59.75,75.85714285714286,54.83333333333334,66.5,61.0,36.0
4363,A. Schiavone,25,Italy,71,76,Venezia FC,3100000.0,4000.0,1.0,3.0,3.0,3.0,CM,"Sep 14, 2018",2021,180.34,82.99319727891157,65.0,5000000.0,0.0,5,2,3,70.0,63.25,9.0,69.5,71.28571428571429,68.33333333333333,61.5,62.5,53.0
4393,E. Videla,30,Argentina,71,71,Club Atlético Aldosivi,2200000.0,8000.0,1.0,2.0,3.0,2.0,CM,"Aug 7, 2018",2023,175.26,73.01587301587301,74.0,3200000.0,0.0,0,2,3,70.0,71.0,10.6,67.25,72.0,59.0,64.5,65.5,56.0
4404,Javi Castellano,30,Spain,71,71,UD Las Palmas,1800000.0,7000.0,1.0,3.0,2.0,2.0,CM,"Jul 1, 2011",2021,182.88,73.01587301587301,76.0,2800000.0,0.0,0,1,3,56.0,70.5,11.4,57.25,60.0,42.833333333333336,52.0,48.5,66.0
4416,Jota,25,Portugal,71,75,CD Nacional,3000000.0,8000.0,1.0,3.0,3.0,2.0,CM,"Jul 1, 2012",2021,170.18,69.84126984126982,75.0,6500000.0,0.0,4,2,2,71.5,59.75,9.8,63.5,69.42857142857143,60.83333333333334,70.0,71.5,53.0
4434,K. McLean,26,Scotland,71,73,Norwich City,2800000.0,18000.0,1.0,3.0,3.0,2.0,CM,"Jan 22, 2018",2021,182.88,69.84126984126982,56.0,5600000.0,1.0,2,3,3,73.0,53.5,12.0,64.25,71.85714285714286,68.66666666666667,70.5,75.0,59.0
4454,F. Balmont,38,France,71,71,Dijon FCO,750000.0,7000.0,2.0,3.0,3.0,2.0,CM,"Jul 8, 2016",2019,167.64,72.10884353741497,80.0,1500000.0,0.0,0,2,3,69.0,73.0,10.8,68.0,63.714285714285715,65.66666666666667,66.0,40.0,49.0
4460,C. Aboagye,23,Ghana,71,77,Club Atlas,3200000.0,12000.0,1.0,3.0,3.0,1.0,CM,"Aug 15, 2013",2018,162.56,54.875283446712025,52.0,6100000.0,0.0,6,2,2,76.5,45.0,9.0,68.5,68.57142857142857,64.0,65.0,83.0,42.0
4470,Y. Endo,38,Japan,71,71,Gamba Osaka,325000.0,6000.0,3.0,3.0,3.0,2.0,CM,"Jan 2, 2001",2021,177.8,74.82993197278911,68.0,406000.0,0.0,0,3,2,71.0,67.0,12.0,72.75,68.57142857142857,77.16666666666667,73.5,34.0,60.0
4484,P. Coutts,29,Scotland,71,71,Sheffield United,2300000.0,10000.0,1.0,3.0,3.0,2.0,CM,"Jan 23, 2015",2019,182.88,74.82993197278911,71.0,4300000.0,0.0,0,2,2,68.5,63.25,10.8,65.5,69.42857142857143,63.33333333333334,66.5,63.0,51.0
4501,A. Bouchalakis,25,Greece,71,73,Olympiacos CFP,2800000.0,1000.0,1.0,4.0,3.0,2.0,CM,"Jul 1, 2018",2020,187.96,83.90022675736961,66.0,6500000.0,1.0,2,2,2,68.5,64.25,12.4,70.25,68.28571428571429,68.66666666666667,64.5,62.5,63.0
4503,Son Jun Ho,26,Korea Republic,71,74,Jeonbuk Hyundai Motors,2900000.0,8000.0,1.0,3.0,3.0,1.0,CM,"Jan 7, 2018",2023,177.8,62.13151927437642,62.0,4000000.0,0.0,3,3,2,63.5,63.25,9.6,61.75,67.14285714285714,64.66666666666667,69.5,53.5,58.0
4504,A. El Said,32,Egypt,71,71,Al Ahli,1800000.0,23000.0,1.0,4.0,3.0,2.0,CM,"Jun 1, 2018",2020,175.26,74.82993197278911,43.0,3100000.0,0.0,0,2,2,72.5,36.25,10.6,65.25,67.85714285714286,71.83333333333333,65.0,71.5,64.0
4513,S. McTominay,21,Scotland,71,81,Manchester United,3800000.0,43000.0,1.0,3.0,3.0,1.0,CM,"Jul 1, 2013",2021,193.04,87.98185941043086,72.0,7800000.0,0.0,10,2,2,69.0,68.5,8.4,65.75,66.85714285714286,55.5,66.0,63.5,72.0
4534,M. Büchel,27,Liechtenstein,71,71,Empoli,2400000.0,10000.0,1.0,3.0,3.0,2.0,CM,"Jul 1, 2013",2019,175.26,71.20181405895691,72.0,4400000.0,1.0,0,2,2,72.5,63.5,5.8,65.75,72.42857142857143,59.66666666666666,68.0,73.5,48.0
4536,J. Osorio,26,Canada,71,74,Toronto FC,2900000.0,6000.0,1.0,4.0,3.0,2.0,CM,"Feb 26, 2013",2020,175.26,73.01587301587301,69.0,4600000.0,0.0,3,3,2,72.5,55.0,10.8,63.75,69.71428571428571,64.16666666666667,69.0,67.0,51.0
4538,J. Elías,22,Argentina,71,78,Godoy Cruz,2800000.0,8000.0,1.0,2.0,3.0,1.0,CM,"Aug 6, 2018",2021,180.34,68.93424036281178,74.0,4700000.0,0.0,7,2,2,69.0,68.25,10.0,57.25,67.28571428571429,48.83333333333334,58.5,71.0,54.0
4540,Manu Morlanes,19,Spain,71,83,Villarreal CF,4100000.0,9000.0,1.0,3.0,3.0,2.0,CM,"Jul 1, 2017",2023,177.8,74.82993197278911,57.0,9300000.0,0.0,12,2,2,73.5,57.25,10.6,67.75,65.85714285714286,62.83333333333334,67.5,69.0,49.0
4547,I. Bennacer,20,Algeria,71,82,Empoli,4000000.0,7000.0,1.0,3.0,3.0,1.0,CM,"Aug 21, 2017",2021,172.72,63.94557823129252,47.0,8100000.0,1.0,11,2,2,73.0,61.25,12.4,68.25,68.14285714285714,66.33333333333333,69.0,70.0,65.0
4560,J. Léa Siliki,22,France,71,81,Stade Rennais FC,3800000.0,17000.0,1.0,2.0,3.0,1.0,CM,"Jul 1, 2017",2021,182.88,69.84126984126982,65.0,7900000.0,1.0,10,3,1,73.5,67.5,11.4,70.0,64.0,68.0,64.0,68.0,64.0
4572,Z. Kuzmanović,30,Serbia,71,71,FC Basel 1893,2200000.0,17000.0,2.0,3.0,3.0,2.0,CM,"Jul 1, 2015",2023,185.42,79.81859410430839,68.0,3300000.0,0.0,0,2,2,67.5,70.5,9.8,66.25,64.85714285714286,68.83333333333333,67.5,35.5,67.0
4596,A. King,29,Wales,71,71,Leicester City,2300000.0,38000.0,1.0,3.0,3.0,2.0,CM,"Jul 1, 2006",2020,182.88,78.91156462585032,63.0,4300000.0,0.0,0,2,2,69.0,68.5,7.4,66.25,69.71428571428571,65.33333333333333,70.5,64.0,73.0
4607,A. Godoy,28,Panama,71,71,San Jose Earthquakes,2400000.0,6000.0,1.0,3.0,3.0,2.0,CM,"Aug 6, 2015",2023,182.88,74.82993197278911,82.0,3400000.0,1.0,0,2,2,69.0,65.5,10.4,57.25,69.0,51.33333333333334,59.0,47.0,51.0
4614,E. Adu,27,Ghana,71,71,AIK,2400000.0,7000.0,1.0,3.0,3.0,1.0,CM,"Jan 1, 2018",2020,177.8,67.12018140589569,36.0,3200000.0,0.0,0,1,1,72.5,65.75,10.4,59.0,74.0,50.33333333333334,63.0,51.0,35.0
4617,N. Foor,26,Netherlands,71,73,Vitesse,2800000.0,10000.0,1.0,5.0,3.0,1.0,CM,"Jul 1, 2016",2020,172.72,66.21315192743764,75.0,4400000.0,1.0,2,2,3,72.0,62.0,11.0,65.75,70.28571428571429,67.33333333333333,69.0,78.5,40.0
4619,Ângelo Neto,26,Brazil,71,71,Moreirense FC,2500000.0,5000.0,1.0,2.0,3.0,2.0,CM,"Jul 16, 2016",2019,180.34,74.82993197278911,83.0,5200000.0,0.0,0,2,2,73.0,63.0,12.2,64.5,69.14285714285714,62.66666666666666,66.5,63.0,41.0
4621,V. Verre,24,Italy,71,76,Perugia,3100000.0,18000.0,1.0,4.0,3.0,1.0,CM,,"Jun 30, 2019",180.34,69.84126984126982,59.0,,0.0,5,2,2,71.5,56.0,9.2,64.5,68.57142857142857,61.16666666666666,66.5,68.5,53.0
4631,H. Van Der Bruggen,25,Belgium,71,74,KV Kortrijk,2900000.0,9000.0,1.0,4.0,3.0,1.0,CM,"Jan 17, 2017",2021,180.34,73.92290249433107,66.0,4600000.0,0.0,3,2,3,67.5,66.0,13.0,68.25,68.14285714285714,64.33333333333333,70.0,55.5,60.0
4661,L. Mareček,28,Czech Republic,71,71,Sporting Lokeren,2400000.0,10000.0,1.0,3.0,3.0,1.0,CM,"Jan 29, 2018",2021,182.88,78.91156462585032,72.0,3500000.0,0.0,0,2,2,70.5,69.75,10.2,66.5,69.14285714285714,62.83333333333334,64.5,70.0,60.0
4667,Z. Kalmár,23,Hungary,71,78,,0.0,0.0,1.0,3.0,3.0,2.0,CM,,,185.42,78.0045351473923,47.0,,0.0,7,2,2,72.0,48.25,10.8,65.25,65.85714285714286,67.33333333333333,66.5,62.0,54.0
4678,O. Rashid,26,Iraq,71,74,Santa Clara,2900000.0,4000.0,1.0,3.0,3.0,1.0,CM,"Jan 19, 2017",2019,175.26,67.12018140589569,57.0,6300000.0,0.0,3,2,2,72.5,55.0,10.0,69.0,66.85714285714286,70.0,67.5,69.5,45.0
4684,S. Thern,25,Sweden,71,74,IFK Norrköping,2900000.0,5000.0,1.0,4.0,3.0,1.0,CM,"Jan 15, 2018",2020,180.34,76.19047619047619,75.0,3900000.0,0.0,3,2,2,68.5,63.75,10.2,65.0,68.71428571428571,64.66666666666667,68.0,81.0,44.0
4694,R. Sawyers,26,St Kitts Nevis,71,72,Brentford,2800000.0,26000.0,1.0,3.0,3.0,2.0,CM,"Jul 1, 2016",2020,185.42,67.12018140589569,34.0,5500000.0,0.0,1,1,3,71.0,40.75,10.0,66.25,68.71428571428571,60.83333333333334,68.0,70.5,53.0
4704,J. Brownhill,22,England,71,79,Bristol City,3400000.0,23000.0,1.0,3.0,3.0,2.0,CM,"Jul 1, 2016",2021,177.8,68.93424036281178,70.0,7200000.0,0.0,8,2,2,69.5,65.0,9.4,62.75,73.0,63.5,69.5,72.5,64.0
4719,A. Maitland-Niles,20,England,71,84,Arsenal,4500000.0,38000.0,1.0,3.0,3.0,1.0,CM,"Oct 24, 2014",2019,177.8,71.20181405895691,58.0,11400000.0,0.0,13,2,2,72.5,62.25,10.8,62.75,68.85714285714286,55.5,68.0,83.5,38.0
4732,A. Esiti,24,Nigeria,71,76,KAA Gent,2700000.0,11000.0,1.0,3.0,2.0,3.0,CM,"Aug 31, 2016",2020,182.88,87.98185941043086,86.0,4200000.0,0.0,5,2,3,53.5,72.5,11.2,50.25,61.28571428571429,47.5,55.0,45.5,70.0
4745,L. Lollo,27,Italy,71,71,Empoli,2400000.0,10000.0,1.0,3.0,3.0,2.0,CM,"Jul 20, 2018",2021,180.34,74.82993197278911,71.0,4400000.0,0.0,0,3,3,72.0,59.0,7.8,67.0,75.14285714285714,62.33333333333334,69.0,78.5,59.0
4748,Zapater,33,Spain,71,71,Real Zaragoza,1400000.0,7000.0,1.0,3.0,3.0,3.0,CM,"Jul 1, 2016",2023,180.34,79.81859410430839,71.0,2200000.0,0.0,0,2,3,66.5,69.0,11.0,66.5,65.42857142857143,69.5,69.0,51.5,60.0
4752,R. Bianco,30,Italy,70,70,Perugia,1600000.0,3000.0,1.0,3.0,3.0,1.0,CM,"Aug 14, 2017",2019,180.34,79.81859410430839,68.0,2500000.0,0.0,0,2,2,67.0,64.25,10.8,59.5,72.14285714285714,63.66666666666666,66.0,71.5,55.0
4778,Han Chan Hee,21,Korea Republic,70,75,Jeonnam Dragons,2400000.0,4000.0,1.0,4.0,3.0,1.0,CM,"Jan 8, 2016",2020,180.34,72.10884353741497,66.0,3100000.0,0.0,5,3,2,70.5,47.5,11.0,68.5,68.85714285714286,63.0,70.5,69.5,60.0
4779,D. Geiger,20,Germany,70,84,TSG 1899 Hoffenheim,3900000.0,13000.0,1.0,3.0,3.0,1.0,CM,"Jul 1, 2016",2022,172.72,64.85260770975057,63.0,9000000.0,0.0,14,2,2,75.5,53.0,8.4,60.5,66.71428571428571,47.5,59.0,65.0,29.0
4780,F. Bradarić,26,Croatia,70,74,Cagliari,1900000.0,15000.0,1.0,3.0,2.0,1.0,CM,"Aug 7, 2018",2023,185.42,77.09750566893423,64.0,3400000.0,0.0,4,1,3,67.0,68.0,9.0,67.0,64.57142857142857,52.0,53.5,65.0,64.0
4804,Ramón Folch,28,Spain,70,70,Real Oviedo,1800000.0,7000.0,1.0,3.0,2.0,1.0,CM,"Jul 1, 2017",2021,182.88,78.0045351473923,67.0,2800000.0,0.0,0,3,3,66.5,70.0,10.2,57.5,64.0,53.66666666666666,64.0,38.5,58.0
4808,Braga,35,Portugal,70,70,CD Aves,750000.0,5000.0,1.0,4.0,3.0,2.0,CM,"Jul 1, 2017",2019,180.34,74.82993197278911,67.0,1600000.0,0.0,0,2,2,73.5,50.75,11.4,73.25,64.14285714285714,71.33333333333333,71.5,48.5,54.0
4816,Kim Bo Kyung,28,Korea Republic,70,70,Kashiwa Reysol,1800000.0,7000.0,1.0,4.0,3.0,1.0,CM,"Jun 29, 2017",2022,177.8,73.01587301587301,64.0,2200000.0,1.0,0,3,2,66.0,58.0,12.6,67.0,71.57142857142857,65.16666666666667,71.5,72.5,58.0
4818,O. Kemen,21,France,70,79,Olympique Lyonnais,2700000.0,21000.0,1.0,3.0,3.0,2.0,CM,"Aug 31, 2015",2019,177.8,78.0045351473923,75.0,5700000.0,0.0,9,3,3,72.5,67.0,10.2,62.0,73.57142857142857,60.5,63.0,75.0,64.0
4826,E. Rolland,29,France,70,70,KV Kortrijk,1700000.0,9000.0,1.0,3.0,3.0,2.0,CM,"Jul 1, 2015",2020,182.88,82.99319727891157,78.0,2600000.0,0.0,0,3,3,71.0,65.75,8.0,63.5,66.42857142857143,57.66666666666666,68.0,62.5,61.0
4837,D. Cabrera,28,Mexico,70,70,U.N.A.M.,1800000.0,12000.0,1.0,3.0,3.0,1.0,CM,"Jan 1, 2008",2021,180.34,76.19047619047619,68.0,3000000.0,1.0,0,2,2,68.0,63.25,12.6,64.5,66.42857142857143,65.0,65.0,67.0,50.0
4842,F. Seymour,30,Chile,70,70,Universidad de Chile,1600000.0,7000.0,1.0,3.0,3.0,2.0,CM,"Jul 6, 2017",2018,175.26,78.0045351473923,74.0,2300000.0,0.0,0,2,3,66.5,68.25,11.0,67.25,69.42857142857143,58.83333333333334,66.5,68.5,57.0
4856,Javi Ros,28,Spain,70,70,Real Zaragoza,1800000.0,7000.0,1.0,4.0,2.0,1.0,CM,"Jan 28, 2016",2020,172.72,68.02721088435375,68.0,2800000.0,0.0,0,2,2,65.0,65.25,11.2,62.75,70.28571428571429,68.5,69.0,69.0,41.0
4859,William,31,Brazil,70,70,Deportivo Toluca,1500000.0,13000.0,1.0,3.0,3.0,2.0,CM,"Jul 1, 2018",2019,175.26,74.82993197278911,72.0,2600000.0,1.0,0,3,3,70.5,63.5,12.4,68.25,71.42857142857143,68.0,64.5,74.5,61.0
4860,J. Delaplace,32,France,70,70,FC Lorient,1300000.0,6000.0,1.0,3.0,3.0,2.0,CM,"Jan 29, 2018",2021,167.64,68.02721088435375,69.0,2400000.0,0.0,0,2,3,68.0,65.75,9.0,63.25,73.42857142857143,56.66666666666666,65.0,61.5,38.0
4862,B. Heynen,21,Belgium,70,78,KRC Genk,2600000.0,7000.0,1.0,4.0,3.0,1.0,CM,"Mar 21, 2014",2019,182.88,67.12018140589569,59.0,4400000.0,0.0,8,3,3,72.0,62.5,8.6,63.5,67.14285714285714,56.66666666666666,68.5,64.0,65.0
4865,M. Azira,30,Uganda,70,70,Montreal Impact,1300000.0,5000.0,1.0,4.0,3.0,1.0,CM,"Aug 8, 2018",2018,177.8,73.01587301587301,80.0,2000000.0,0.0,0,2,3,66.0,66.0,9.6,62.25,71.0,52.16666666666666,54.5,64.5,55.0
4868,M. Falzerano,27,Italy,70,71,Venezia FC,2000000.0,4000.0,1.0,3.0,3.0,2.0,CM,"Jan 31, 2017",2019,167.64,68.02721088435375,63.0,3300000.0,0.0,1,3,2,73.5,60.75,13.8,64.25,71.71428571428571,59.16666666666666,68.5,88.0,31.0
