,name,age,nationality,overall,potential,club,value,wage,international reputation,weak foot,skill moves,body type,position,joined,contract valid until,height,weight,aggression,release clause,preferred foot = left,improvement,attacking rate,defensive rate,control,defending,gk,passing,physical,shooting,skill,speed,heading
3858,M. Zeman,29,Czech Republic,72,72,Viktoria Plzeň,3000000.0,1000.0,1.0,3.0,4.0,1.0,LM,"Aug 22, 2016",2021,175.26,66.21315192743764,54.0,6700000.0,1.0,0,2,2,75.0,37.75,9.0,67.25,70.85714285714286,64.83333333333333,60.0,86.5,61.0
3863,E. Prib,28,Russia,72,72,Hannover 96,3100000.0,24000.0,2.0,3.0,3.0,2.0,LM,"Jul 1, 2013",2019,180.34,77.09750566893423,63.0,5700000.0,1.0,0,2,3,73.0,67.0,9.0,68.75,68.71428571428571,67.83333333333333,69.5,71.0,55.0
3868,A. Adnan,24,Iraq,72,75,Atalanta,3900000.0,16000.0,1.0,3.0,4.0,2.0,LM,,"Jun 30, 2019",185.42,69.84126984126982,74.0,,1.0,3,3,2,75.0,68.5,11.8,67.0,71.14285714285714,70.33333333333333,63.0,76.0,62.0
3883,P. Olayinka,22,Nigeria,72,79,SK Slavia Praha,4400000.0,1000.0,1.0,3.0,3.0,1.0,LM,"Jul 21, 2018",2022,187.96,77.09750566893423,68.0,10500000.0,0.0,7,3,3,71.5,31.75,11.0,60.75,73.42857142857143,58.83333333333334,68.0,79.5,70.0
3886,V. Figueroa,34,Argentina,72,72,Newell's Old Boys,1600000.0,14000.0,1.0,3.0,3.0,1.0,LM,"Jul 16, 2011",2020,167.64,63.03854875283447,74.0,2400000.0,0.0,0,3,2,70.5,46.25,12.6,68.75,72.28571428571429,64.5,68.0,79.0,42.0
3897,L. Haraslín,22,Slovakia,72,80,Lechia Gdańsk,4600000.0,6000.0,1.0,3.0,4.0,1.0,LM,"Jul 7, 2015",2020,182.88,71.20181405895691,38.0,7100000.0,1.0,8,3,2,72.5,38.75,12.6,64.25,73.0,60.16666666666666,65.5,84.0,59.0
3901,T. Ben Haim,28,Israel,72,72,Sparta Praha,3100000.0,1000.0,1.0,4.0,3.0,1.0,LM,"Jul 1, 2017",2021,180.34,74.82993197278911,54.0,6900000.0,0.0,0,2,1,73.0,27.25,11.2,63.0,69.71428571428571,66.5,68.5,89.0,36.0
3907,J. Meram,29,Iraq,72,72,Columbus Crew SC,3000000.0,7000.0,1.0,4.0,3.0,1.0,LM,"Aug 3, 2018",2022,185.42,74.82993197278911,67.0,4600000.0,0.0,0,2,3,73.0,61.5,9.6,64.25,71.28571428571429,70.66666666666667,69.5,72.0,59.0
3932,M. Oršić,25,Croatia,72,74,Dinamo Zagreb,3800000.0,1000.0,2.0,4.0,3.0,2.0,LM,"Jul 1, 2018",2022,177.8,68.93424036281178,40.0,8600000.0,0.0,2,3,2,71.5,30.0,11.2,67.75,69.85714285714286,71.16666666666667,67.5,87.0,41.0
3945,M. Šitum,26,Croatia,72,73,Dinamo Zagreb,3700000.0,1000.0,1.0,3.0,3.0,1.0,LM,"Jan 10, 2011",2020,177.8,76.19047619047619,30.0,8300000.000000001,0.0,1,3,1,70.5,33.75,11.2,65.0,65.42857142857143,57.33333333333334,70.5,72.5,56.0
3955,M. Thuram,20,France,72,80,En Avant de Guingamp,4600000.0,12000.0,1.0,3.0,3.0,2.0,LM,"Jul 6, 2017",2020,193.04,87.98185941043086,53.0,10200000.0,0.0,8,3,1,72.0,42.75,12.4,65.75,68.14285714285714,58.5,70.5,74.0,73.0
3987,G. Holtmann,23,Germany,71,78,1. FSV Mainz 05,3300000.0,15000.0,1.0,3.0,3.0,2.0,LM,"Jul 1, 2016",2020,182.88,77.09750566893423,34.0,6700000.0,1.0,7,2,2,71.0,56.25,9.2,60.25,64.57142857142857,58.0,62.0,91.0,47.0
4006,L. Pasciuti,28,Italy,71,71,Carpi,2400000.0,3000.0,1.0,4.0,3.0,2.0,LM,"Jul 1, 2009",2023,172.72,68.02721088435375,42.0,3700000.0,0.0,0,3,2,72.5,54.75,8.0,64.5,73.14285714285714,54.5,64.0,85.0,48.0
4028,J. Paterson,26,England,71,72,Bristol City,2800000.0,26000.0,1.0,4.0,3.0,1.0,LM,"Aug 27, 2016",2021,175.26,67.12018140589569,27.0,5500000.0,0.0,1,3,2,70.5,29.75,10.6,64.25,68.0,66.83333333333333,68.0,81.0,57.0
4058,Mateus,34,Angola,71,71,Boavista FC,1200000.0,6000.0,1.0,3.0,3.0,2.0,LM,"Jul 1, 2017",2019,175.26,74.82993197278911,66.0,2500000.0,0.0,0,2,2,72.5,39.5,9.0,66.5,68.57142857142857,68.16666666666667,70.5,78.0,56.0
4063,O. Hernández,25,Germany,71,74,Norwich City,3000000.0,17000.0,1.0,3.0,3.0,3.0,LM,"Jan 25, 2018",2021,172.72,76.19047619047619,68.0,5900000.0,0.0,3,3,3,74.5,26.5,11.8,58.0,73.42857142857143,59.83333333333334,65.5,87.0,44.0
4076,J. Hayes,30,Republic of Ireland,71,71,Celtic,2200000.0,31000.0,1.0,4.0,3.0,1.0,LM,"Jul 1, 2017",2020,172.72,73.01587301587301,52.0,4000000.0,1.0,0,3,3,72.0,48.5,10.6,62.75,75.57142857142857,62.33333333333334,63.5,87.0,30.0
4084,T. Castagne,22,Belgium,71,78,Atalanta,3300000.0,14000.0,1.0,3.0,3.0,1.0,LM,"Jul 7, 2017",2020,185.42,79.81859410430839,66.0,6300000.0,0.0,7,2,3,73.0,70.25,12.6,63.75,69.0,46.66666666666666,62.0,70.5,59.0
4091,L. Vitale,30,Italy,71,71,US Salernitana 1919,1700000.0,3000.0,1.0,2.0,3.0,1.0,LM,"Jul 5, 2016",2019,180.34,71.20181405895691,53.0,2700000.0,1.0,0,3,2,67.0,63.5,11.4,70.25,75.71428571428571,67.5,65.5,79.5,58.0
4101,S. Mendoza,26,Colombia,71,72,Amiens SC,2800000.0,12000.0,1.0,3.0,3.0,1.0,LM,"Jan 17, 2018",2021,170.18,69.84126984126982,61.0,5800000.0,1.0,1,3,2,72.0,26.5,11.6,57.5,73.0,67.83333333333333,67.0,89.5,53.0
4118,A. Bjelica,24,Serbia,71,75,KV Oostende,3100000.0,9000.0,1.0,4.0,3.0,2.0,LM,"Aug 25, 2017",2020,182.88,81.17913832199547,79.0,4900000.0,1.0,4,3,3,74.5,69.25,12.0,69.5,68.57142857142857,61.5,67.5,68.5,68.0
4132,Y. El Ghanassy,27,Belgium,71,71,Al Raed,2500000.0,16000.0,1.0,4.0,4.0,2.0,LM,,"Jun 30, 2019",172.72,73.01587301587301,49.0,,0.0,0,2,1,77.5,29.0,12.0,65.75,66.57142857142857,67.66666666666667,65.0,75.0,44.0
4177,Y. Kashiwa,30,Japan,71,71,Sanfrecce Hiroshima,2200000.0,9000.0,1.0,4.0,4.0,1.0,LM,"Jan 1, 2014",2021,167.64,62.13151927437642,28.0,2800000.0,0.0,0,2,2,71.5,41.25,11.6,62.75,73.42857142857143,58.0,63.5,87.5,50.0
4186,Carlitos,35,Portugal,71,71,FC Sion,1000000.0,14000.0,1.0,4.0,4.0,2.0,LM,"Jul 14, 2014",2022,175.26,73.01587301587301,54.0,1500000.0,0.0,0,3,1,74.5,41.75,10.2,72.75,65.42857142857143,70.66666666666667,68.5,70.0,57.0
4207,F. Costa,23,Italy,71,77,SPAL,3200000.0,8000.0,1.0,2.0,3.0,1.0,LM,"Jul 1, 2017",2019,175.26,69.84126984126982,61.0,6500000.0,1.0,6,3,3,71.5,62.5,10.0,67.0,62.0,47.83333333333334,66.5,74.0,60.0
4212,M. Dijks,25,Netherlands,71,74,Bologna,2400000.0,17000.0,1.0,3.0,2.0,1.0,LM,"Jul 1, 2018",2023,193.04,93.87755102040815,78.0,4300000.0,1.0,3,2,2,66.5,71.0,11.6,59.5,60.57142857142857,46.16666666666666,55.5,68.0,62.0
4219,C. Penilla,27,Ecuador,71,71,New England Revolution,2500000.0,6000.0,1.0,3.0,3.0,1.0,LM,"Nov 4, 2018",2023,175.26,76.19047619047619,45.0,3600000.0,0.0,0,3,2,70.5,24.0,11.6,63.5,70.0,65.5,69.5,82.0,67.0
4222,G. Sandoval,22,Mexico,71,80,Guadalajara,3600000.0,20000.0,1.0,4.0,3.0,1.0,LM,"Jan 1, 2018",2022,170.18,66.21315192743764,42.0,6900000.0,0.0,9,2,2,70.0,55.25,10.2,64.5,70.14285714285714,62.66666666666666,67.0,81.0,50.0
4229,Léo Jabá,19,Brazil,71,82,PAOK,4000000.0,1000.0,1.0,3.0,3.0,2.0,LM,"Jul 1, 2018",2023,180.34,79.81859410430839,31.0,9100000.0,0.0,11,3,1,74.0,21.25,11.2,62.25,65.71428571428571,60.5,68.0,81.0,54.0
4244,M. Fofana,26,Ivory Coast,71,71,Atiker Konyaspor,2500000.0,12000.0,1.0,3.0,4.0,1.0,LM,"Jan 9, 2017",2019,177.8,71.20181405895691,31.0,5100000.0,0.0,0,3,1,75.5,19.75,8.6,62.25,68.42857142857143,63.66666666666666,62.5,90.0,56.0
4284,E. Aguirre,21,Mexico,71,82,Pachuca,4100000.0,14000.0,1.0,3.0,3.0,1.0,LM,"Jun 9, 2016",2023,172.72,64.85260770975057,67.0,7700000.0,0.0,11,3,2,69.0,64.5,10.0,63.5,71.42857142857143,53.5,64.0,87.5,55.0
4290,B. Başaçıkoğlu,23,Turkey,71,76,Kayserispor,3200000.0,9000.0,1.0,4.0,3.0,2.0,LM,"Jul 1, 2018",2021,172.72,69.84126984126982,74.0,6600000.0,0.0,5,2,3,75.0,37.25,10.0,59.0,67.71428571428571,67.66666666666667,66.5,83.5,60.0
4297,A. Nwakaeme,29,Nigeria,71,71,Trabzonspor,2300000.0,21000.0,1.0,3.0,3.0,2.0,LM,"Aug 20, 2018",2021,185.42,79.81859410430839,49.0,4600000.0,0.0,0,3,1,73.0,27.75,9.2,60.75,70.28571428571429,60.66666666666666,67.5,81.0,66.0
4308,M. Doumbia,23,Mali,71,77,Stade de Reims,3200000.0,11000.0,1.0,2.0,3.0,1.0,LM,"Jul 1, 2018",2022,170.18,63.94557823129252,43.0,7100000.0,0.0,6,3,1,70.5,36.25,8.8,64.5,70.42857142857143,64.33333333333333,63.0,83.5,42.0
4339,W. Camacho,32,Uruguay,71,71,Rosario Central,1800000.0,11000.0,1.0,4.0,3.0,1.0,LM,"Jul 1, 2017",2019,177.8,68.93424036281178,72.0,2800000.0,1.0,0,2,2,71.5,54.75,10.2,59.0,68.71428571428571,69.33333333333333,72.5,73.0,70.0
4346,J. Cuero,30,Colombia,71,71,América de Cali,2200000.0,2000.0,1.0,2.0,3.0,1.0,LM,"Feb 1, 2018",2023,175.26,69.84126984126982,31.0,3000000.0,1.0,0,2,2,68.5,41.25,10.6,62.5,71.57142857142857,57.33333333333334,66.0,90.5,65.0
4362,N. Leiva,21,Spain,71,79,Olympiacos CFP,3500000.0,1000.0,1.0,3.0,3.0,2.0,LM,"Sep 1, 2018",2021,172.72,69.84126984126982,49.0,8400000.0,0.0,8,2,2,73.0,22.75,11.2,61.5,66.28571428571429,63.66666666666666,69.5,73.5,44.0
4372,Cucurella,19,Spain,71,82,SD Eibar,3400000.0,27000.0,1.0,3.0,3.0,1.0,LM,,"Jun 30, 2019",172.72,68.93424036281178,70.0,,1.0,11,3,2,72.5,63.75,10.0,62.75,72.0,52.83333333333334,69.0,83.5,57.0
4425,B. Marshall,27,England,71,71,Norwich City,2500000.0,18000.0,1.0,4.0,3.0,2.0,LM,"Jun 30, 2018",2022,180.34,82.99319727891157,48.0,4700000.0,0.0,0,2,2,71.5,61.25,8.2,67.75,65.28571428571429,72.5,69.0,74.5,63.0
4428,Z. Bakkali,22,Belgium,71,77,RSC Anderlecht,3200000.0,11000.0,1.0,4.0,3.0,3.0,LM,"Jul 3, 2018",2022,167.64,69.84126984126982,50.0,5500000.0,0.0,6,2,1,76.5,17.75,12.2,63.75,61.714285714285715,70.83333333333333,62.0,87.5,28.0
4444,David Ferreiro,30,Spain,71,71,SD Huesca,2200000.0,15000.0,1.0,3.0,3.0,1.0,LM,"Jul 1, 2016",2020,170.18,63.03854875283447,69.0,4900000.0,0.0,0,3,2,71.5,36.5,9.2,64.75,65.71428571428571,70.83333333333333,66.5,85.5,32.0
4449,Hélder Barbosa,31,Portugal,71,71,Akhisar Belediyespor,2100000.0,13000.0,1.0,4.0,4.0,2.0,LM,"Jul 23, 2017",2019,172.72,67.12018140589569,77.0,4200000.0,1.0,0,2,3,75.5,40.0,13.0,62.0,70.85714285714286,69.0,70.5,78.5,55.0
4450,B. Sako,30,Mali,71,71,West Bromwich Albion,2200000.0,21000.0,1.0,3.0,3.0,3.0,LM,"Oct 2, 2018",2019,182.88,89.79591836734693,75.0,4300000.0,1.0,0,3,2,71.0,35.75,11.6,66.0,68.57142857142857,73.5,70.5,75.0,60.0
4456,A. Baby,29,Senegal,71,71,Royal Antwerp FC,2300000.0,9000.0,1.0,3.0,3.0,1.0,LM,"Aug 31, 2018",2020,182.88,79.81859410430839,78.0,3500000.0,1.0,0,2,3,69.0,55.5,8.6,59.0,73.28571428571429,62.33333333333334,66.0,80.0,73.0
4461,Y. Erdoğan,25,Turkey,71,72,Bursaspor,2800000.0,11000.0,1.0,4.0,3.0,2.0,LM,"Sep 8, 2017",2020,170.18,68.02721088435375,66.0,5800000.0,1.0,1,3,2,75.5,59.5,10.8,62.75,72.85714285714286,68.83333333333333,62.0,87.5,54.0
4473,S. Plavšić,22,Serbia,71,77,Sparta Praha,3200000.0,1000.0,1.0,3.0,3.0,1.0,LM,"Jul 1, 2017",2021,165.1,59.86394557823129,70.0,7800000.0,1.0,6,3,2,72.5,24.5,10.0,59.25,74.14285714285714,65.0,65.5,85.0,43.0
4476,J. Boga,21,Ivory Coast,71,81,Sassuolo,3800000.0,21000.0,1.0,3.0,3.0,2.0,LM,"Jul 21, 2018",2022,175.26,72.10884353741497,56.0,7300000.0,0.0,10,3,1,76.0,35.25,12.4,62.75,67.85714285714286,67.83333333333333,68.0,79.0,59.0
4480,Paco Montañés,31,Spain,71,71,CD Tenerife,2100000.0,7000.0,1.0,4.0,3.0,2.0,LM,"Aug 16, 2017",2019,172.72,73.01587301587301,51.0,3300000.0,0.0,0,3,2,70.0,38.5,12.4,64.75,74.85714285714286,66.0,66.0,87.0,42.0
4506,W. Sobota,31,Poland,71,71,FC St. Pauli,2100000.0,12000.0,1.0,4.0,3.0,1.0,LM,"Mar 17, 2016",2020,175.26,63.03854875283447,57.0,3300000.0,0.0,0,3,2,72.5,38.75,11.2,62.0,70.14285714285714,60.0,64.5,90.5,58.0
4507,I. Latovlevici,32,Romania,71,71,Bursaspor,1300000.0,11000.0,1.0,3.0,3.0,2.0,LM,"Aug 31, 2018",2019,175.26,73.92290249433107,77.0,2600000.0,1.0,0,2,2,65.5,70.5,12.6,69.0,70.71428571428571,65.16666666666667,66.0,71.5,63.0
4512,M. Pugh,31,England,71,71,Bournemouth,2100000.0,35000.0,1.0,4.0,4.0,2.0,LM,"Jun 1, 2010",2019,180.34,72.10884353741497,60.0,4000000.0,0.0,0,3,2,74.5,41.75,12.0,61.5,67.85714285714286,65.66666666666667,70.5,66.5,66.0
4527,L. Bruins,31,Netherlands,71,71,Excelsior,2100000.0,5000.0,1.0,4.0,4.0,2.0,LM,"Sep 18, 2014",2019,180.34,74.82993197278911,62.0,3000000.0,0.0,0,2,2,74.5,59.25,10.0,71.0,65.85714285714286,71.16666666666667,72.0,57.5,56.0
4550,C. Adjapong,20,Italy,71,81,Sassuolo,3800000.0,21000.0,1.0,3.0,4.0,2.0,LM,"Jan 1, 2016",2023,180.34,73.92290249433107,73.0,7300000.0,0.0,10,2,2,76.0,71.75,9.0,62.25,65.14285714285714,46.33333333333334,67.0,70.5,64.0
4594,K. Peterson,23,Sweden,71,77,Heracles Almelo,3200000.0,6000.0,1.0,5.0,4.0,2.0,LM,"Jan 26, 2017",2019,185.42,78.91156462585032,45.0,5400000.0,0.0,6,3,2,76.0,30.75,11.4,62.75,69.57142857142857,69.66666666666667,66.0,77.5,64.0
4659,Xavier,25,Portugal,71,72,CD Tondela,2800000.0,4000.0,1.0,3.0,3.0,1.0,LM,"Jul 1, 2018",2020,175.26,66.21315192743764,39.0,6100000.0,1.0,1,3,2,72.5,32.0,14.4,62.5,66.28571428571429,59.16666666666666,64.5,80.5,48.0
4703,C. Cisneros,24,Mexico,71,74,Guadalajara,3000000.0,20000.0,1.0,4.0,3.0,1.0,LM,"Jan 1, 2012",2019,175.26,73.92290249433107,44.0,5300000.0,0.0,3,3,2,73.5,42.5,10.2,62.25,68.57142857142857,64.0,69.5,77.5,56.0
4714,Fidel,28,Spain,71,71,UD Las Palmas,2400000.0,8000.0,1.0,2.0,3.0,1.0,LM,"Jul 2, 2018",2021,180.34,73.92290249433107,65.0,3800000.0,1.0,0,3,1,73.5,33.5,11.8,63.25,69.0,68.16666666666667,71.0,76.0,46.0
4716,K. Sema,24,Sweden,71,73,Watford,2900000.0,27000.0,1.0,3.0,3.0,2.0,LM,"Jul 5, 2018",2023,180.34,68.93424036281178,63.0,5800000.0,1.0,2,2,2,74.5,43.25,10.2,63.5,68.85714285714286,64.5,67.5,79.0,34.0
4724,Jair,29,Brazil,71,71,Newcastle Jets,2300000.0,4000.0,1.0,3.0,3.0,2.0,LM,"Sep 11, 2018",2019,177.8,82.08616780045352,50.0,2900000.0,1.0,0,3,1,70.5,36.0,11.6,64.75,69.85714285714286,67.16666666666667,69.0,75.0,63.0
4728,M. Djenepo,20,Mali,71,82,Standard de Liège,4100000.0,8000.0,1.0,3.0,3.0,1.0,LM,"Jul 1, 2017",2019,177.8,64.85260770975057,64.0,6900000.0,0.0,11,2,2,74.5,33.25,10.8,61.75,73.0,61.16666666666666,58.5,86.5,57.0
4739,Cao Yunding,28,China PR,71,71,Shanghai Greenland Shenhua FC,2400000.0,11000.0,1.0,4.0,3.0,1.0,LM,"Feb 1, 2011",2022,172.72,69.84126984126982,69.0,5200000.0,0.0,0,3,1,73.5,34.25,11.6,60.0,70.0,63.33333333333334,68.0,80.5,44.0
4761,J. Murphy,23,England,70,77,Cardiff City,2500000.0,21000.0,1.0,4.0,3.0,1.0,LM,"Jun 12, 2018",2022,172.72,67.12018140589569,41.0,5500000.0,0.0,7,3,1,74.5,25.0,12.4,60.0,61.57142857142857,62.16666666666666,63.0,84.5,38.0
4777,Luís Machado,25,Portugal,70,71,CD Feirense,2100000.0,7000.0,1.0,2.0,3.0,2.0,LM,"Jan 6, 2016",2019,167.64,62.13151927437642,61.0,4600000.0,0.0,1,2,1,73.0,28.75,11.8,62.0,67.71428571428571,63.16666666666666,59.0,78.0,46.0
4789,G. Þórarinsson,26,Iceland,70,71,IFK Norrköping,2100000.0,4000.0,1.0,4.0,4.0,2.0,LM,"Feb 17, 2017",2019,182.88,74.82993197278911,57.0,2800000.0,1.0,1,2,2,75.0,61.5,11.2,62.75,68.85714285714286,65.0,61.0,64.0,36.0
4797,S. Lundevall,29,Sweden,70,70,IF Elfsborg,1700000.0,4000.0,1.0,4.0,3.0,2.0,LM,"Jan 8, 2015",2019,177.8,73.92290249433107,40.0,2200000.0,0.0,0,2,2,72.0,39.25,9.8,62.5,67.28571428571429,67.16666666666667,66.0,75.0,34.0
4800,J. Paintsil,20,Ghana,70,81,KRC Genk,3100000.0,7000.0,1.0,3.0,3.0,1.0,LM,"Jul 1, 2018",2022,167.64,68.02721088435375,47.0,5200000.0,0.0,11,3,2,72.5,32.0,10.6,58.0,72.14285714285714,57.33333333333334,65.5,83.0,39.0
4811,De las Cuevas,32,Spain,70,70,Córdoba CF,1300000.0,6000.0,1.0,4.0,3.0,2.0,LM,"Aug 31, 2018",2019,175.26,68.93424036281178,68.0,2100000.0,0.0,0,2,2,72.0,48.25,10.8,68.0,72.71428571428571,71.83333333333333,71.0,73.0,35.0
4819,M. Saito,28,Japan,70,70,Kawasaki Frontale,1800000.0,6000.0,1.0,4.0,3.0,2.0,LM,"Jan 12, 2018",2020,170.18,68.02721088435375,34.0,2300000.0,0.0,0,3,2,74.5,20.5,9.8,61.0,63.714285714285715,65.16666666666667,66.0,81.0,39.0
4827,G. Suazo,20,Chile,70,80,Colo-Colo,2900000.0,4000.0,1.0,3.0,3.0,1.0,LM,"Jul 1, 2015",2020,175.26,67.12018140589569,58.0,4600000.0,1.0,10,2,2,71.0,60.25,10.6,60.75,69.14285714285714,56.0,65.0,70.5,53.0
4843,R. Ripart,25,France,70,72,Nîmes Olympique,2200000.0,10000.0,1.0,3.0,3.0,2.0,LM,"Jul 1, 2012",2020,180.34,73.01587301587301,50.0,4500000.0,0.0,2,2,3,71.0,39.75,11.0,66.25,66.85714285714286,67.83333333333333,65.0,75.0,64.0
4851,S. Kerk,24,Germany,70,76,1. FC Nürnberg,2400000.0,12000.0,1.0,3.0,3.0,2.0,LM,"Jul 1, 2017",2020,182.88,78.0045351473923,40.0,4900000.0,1.0,6,2,1,73.0,32.0,9.4,69.0,61.0,71.83333333333333,69.5,66.0,48.0
4874,A. Ábalos,32,Argentina,70,70,Club Deportes Temuco,1400000.0,2000.0,1.0,4.0,3.0,1.0,LM,"Jan 5, 2018",2019,165.1,67.12018140589569,38.0,1900000.0,0.0,0,3,2,71.5,39.0,9.4,64.25,62.42857142857143,66.0,70.0,68.5,32.0
4917,Y. Moreno,23,Colombia,70,79,Club León,2700000.0,14000.0,1.0,3.0,3.0,2.0,LM,"Jun 6, 2018",2020,175.26,69.84126984126982,61.0,5200000.0,1.0,9,2,3,71.5,26.25,10.4,58.25,66.42857142857143,58.16666666666666,66.5,79.5,38.0
4918,K. Hämäläinen,31,Finland,70,70,Legia Warszawa,1600000.0,6000.0,1.0,3.0,3.0,1.0,LM,"Jan 18, 2016",2019,187.96,73.92290249433107,48.0,2200000.0,0.0,0,2,2,68.0,46.0,11.0,64.25,68.57142857142857,61.5,75.0,75.0,73.0
4925,J. Berthomier,28,France,70,70,ESTAC Troyes,1800000.0,6000.0,1.0,4.0,3.0,2.0,LM,"Jul 1, 2018",2021,177.8,73.92290249433107,71.0,3200000.0,1.0,0,3,1,67.0,50.75,12.0,71.25,71.85714285714286,71.16666666666667,68.0,70.0,64.0
4927,A. Frączczak,30,Poland,70,70,Pogoń Szczecin,1700000.0,4000.0,1.0,4.0,3.0,2.0,LM,"Jan 1, 2011",2021,182.88,76.19047619047619,81.0,2300000.0,0.0,0,3,3,65.0,64.0,10.0,64.25,77.14285714285714,64.83333333333333,67.5,76.0,68.0
5005,G. Gianniotas,25,Greece,70,73,AEK Athens,2200000.0,1000.0,1.0,3.0,3.0,2.0,LM,"Aug 29, 2018",2021,175.26,72.10884353741497,68.0,5100000.0,0.0,3,3,1,70.0,32.25,12.4,64.0,69.85714285714286,67.5,64.0,84.5,49.0
5014,V. van Crooij,22,Netherlands,70,76,PEC Zwolle,2400000.0,6000.0,1.0,3.0,3.0,1.0,LM,"Jul 13, 2018",2022,177.8,69.84126984126982,55.0,4000000.0,1.0,6,2,2,73.0,33.5,12.2,57.0,63.714285714285715,67.83333333333333,64.0,80.5,42.0
5021,Y. Wissa,21,France,70,82,FC Lorient,3200000.0,4000.0,1.0,3.0,3.0,2.0,LM,"Jan 22, 2018",2022,180.34,74.82993197278911,60.0,6200000.0,0.0,12,3,2,68.0,18.25,10.0,61.75,70.0,60.33333333333334,67.0,85.5,53.0
5023,A. Stoian,27,Romania,70,70,Crotone,1900000.0,3000.0,1.0,5.0,4.0,1.0,LM,"Aug 25, 2015",2019,177.8,66.21315192743764,59.0,3000000.0,0.0,0,3,3,76.0,31.25,9.0,66.5,68.85714285714286,69.16666666666667,62.0,71.5,58.0
5049,F. Fragapane,25,Argentina,70,73,Unión de Santa Fe,2200000.0,8000.0,1.0,3.0,3.0,2.0,LM,"Aug 24, 2017",2019,167.64,64.85260770975057,27.0,3500000.0,0.0,3,2,2,70.5,34.25,10.4,66.0,68.42857142857143,64.5,63.5,88.0,43.0
5058,F. Hasani,28,FYR Macedonia,70,70,Al Raed,1800000.0,13000.0,1.0,4.0,3.0,2.0,LM,"Aug 17, 2018",2019,187.96,74.82993197278911,79.0,3000000.0,0.0,0,3,2,73.0,39.75,10.2,65.0,71.71428571428571,69.83333333333333,66.5,76.0,58.0
5085,M. Stoppelkamp,31,Germany,70,70,MSV Duisburg,1600000.0,5000.0,1.0,2.0,3.0,2.0,LM,"Jul 3, 2017",2019,180.34,74.82993197278911,62.0,2500000.0,0.0,0,3,1,69.0,53.0,12.4,66.0,72.42857142857143,66.5,65.0,78.0,60.0
5086,T. Itō,21,Japan,70,81,Hamburger SV,3100000.0,6000.0,1.0,4.0,4.0,1.0,LM,"Sep 20, 2017",2021,162.56,58.956916099773245,21.0,5500000.0,1.0,11,2,2,79.5,25.0,10.6,58.75,65.85714285714286,51.33333333333334,64.0,81.0,31.0
5108,R. Kurzawa,25,Poland,70,73,Amiens SC,2200000.0,10000.0,1.0,2.0,3.0,2.0,LM,"Aug 6, 2018",2021,182.88,73.01587301587301,39.0,4600000.0,1.0,3,2,2,71.5,62.0,10.0,68.75,66.28571428571429,65.66666666666667,71.0,58.0,50.0
5110,N. Ampomah,22,Ghana,70,77,Waasland-Beveren,2500000.0,6000.0,1.0,5.0,3.0,2.0,LM,"Jul 12, 2016",2021,175.26,68.02721088435375,58.0,4100000.0,0.0,7,3,2,75.5,24.0,9.8,57.0,74.28571428571429,54.5,61.5,86.0,32.0
5123,V. Osimhen,19,Nigeria,70,82,Sporting de Charleroi,3100000.0,12000.0,1.0,4.0,3.0,1.0,LM,,"Jun 30, 2019",185.42,78.0045351473923,48.0,,0.0,12,2,2,66.5,20.0,10.6,50.75,65.42857142857143,61.33333333333334,62.0,75.5,69.0
5128,M. Cash,20,England,70,81,Nottingham Forest,3100000.0,19000.0,1.0,2.0,3.0,1.0,LM,"Oct 12, 2014",2021,177.8,63.94557823129252,53.0,6400000.0,0.0,11,3,3,69.5,59.5,13.0,61.0,69.28571428571429,55.0,62.0,81.0,42.0
5143,José Arnáiz,23,Spain,70,79,CD Leganés,2700000.0,13000.0,1.0,4.0,3.0,2.0,LM,"Aug 13, 2018",2023,175.26,69.84126984126982,40.0,6300000.0,0.0,9,2,2,68.5,35.0,12.8,62.75,69.0,64.66666666666667,65.0,85.0,66.0
5177,Lasure,24,Spain,70,77,Real Zaragoza,2100000.0,5000.0,1.0,3.0,2.0,2.0,LM,"Jul 1, 2017",2022,175.26,72.10884353741497,63.0,3800000.0,1.0,7,2,2,60.0,69.25,10.0,57.25,67.71428571428571,51.33333333333334,53.5,70.0,62.0
5186,M. Pajač,25,Croatia,70,72,Cagliari,2200000.0,16000.0,1.0,2.0,3.0,2.0,LM,"Jul 1, 2016",2021,185.42,68.93424036281178,68.0,3900000.0,1.0,2,2,3,70.0,59.25,7.8,65.75,62.85714285714285,65.0,62.0,77.0,59.0
5230,D. Larsson,31,Sweden,70,70,Akhisar Belediyespor,1600000.0,10000.0,1.0,4.0,3.0,2.0,LM,"Jan 5, 2017",2019,175.26,78.91156462585032,71.0,3100000.0,0.0,0,3,1,70.0,39.0,11.2,59.0,74.57142857142857,64.0,65.0,88.5,58.0
5238,Momo,35,Spain,70,70,UD Las Palmas,775000.0,5000.0,1.0,3.0,4.0,1.0,LM,"Feb 1, 2012",2019,177.8,68.02721088435375,59.0,1200000.0,1.0,0,2,2,74.0,47.0,11.6,70.0,62.0,70.16666666666667,67.5,58.0,58.0
5245,R. Cardozo,28,Bolivia,70,70,,0.0,0.0,1.0,1.0,3.0,2.0,LM,,,170.18,68.93424036281178,39.0,,1.0,0,2,2,66.5,56.0,11.0,61.0,66.0,59.16666666666666,67.5,74.0,46.0
