,name,age,nationality,overall,potential,club,value,wage,international reputation,weak foot,skill moves,body type,position,joined,contract valid until,height,weight,aggression,release clause,preferred foot = left,improvement,attacking rate,defensive rate,control,defending,gk,passing,physical,shooting,skill,speed,heading
1853,S. Mitrović,28,Serbia,75,76,RC Strasbourg Alsace,6000000.0,18000.0,1.0,5.0,2.0,2.0,CB,"Jul 1, 2018",2022,187.96,83.90022675736961,80.0,12500000.0,0.0,1,1,2,56.5,75.75,11.2,45.5,62.42857142857143,36.333333333333336,37.0,47.5,78.0
1855,B. Engels,23,Belgium,75,82,Stade de Reims,8000000.0,14000.0,2.0,3.0,2.0,1.0,CB,"Aug 31, 2017",2021,193.04,84.80725623582768,76.0,17600000.0,0.0,7,2,2,59.0,74.0,10.0,54.5,64.57142857142857,37.66666666666666,54.0,59.0,79.0
1857,D. Zagadou,19,France,75,85,Borussia Dortmund,9000000.0,16000.0,1.0,3.0,2.0,3.0,CB,"Jul 1, 2017",2022,195.58,89.79591836734693,75.0,17100000.0,1.0,10,2,2,51.5,74.25,11.0,49.25,61.57142857142857,33.0,36.5,60.5,77.0
1861,K. Akpoguma,23,Germany,75,81,TSG 1899 Hoffenheim,8000000.0,24000.0,1.0,4.0,2.0,2.0,CB,"Jul 1, 2013",2021,193.04,84.80725623582768,69.0,15200000.0,0.0,6,2,2,61.0,76.25,11.2,55.0,62.57142857142857,43.16666666666666,41.5,73.5,70.0
1863,E. Moretti,37,Italy,75,75,Torino,900000.0,24000.0,2.0,2.0,2.0,1.0,CB,"Jul 11, 2013",2019,182.88,77.09750566893423,74.0,1500000.0,1.0,0,1,3,56.5,79.25,11.0,48.25,61.42857142857143,40.833333333333336,31.0,41.0,75.0
1877,A. Mawson,24,England,75,84,Fulham,9000000.0,38000.0,1.0,5.0,2.0,2.0,CB,"Aug 2, 2018",2022,187.96,87.07482993197279,69.0,18900000.0,0.0,9,2,3,60.5,74.5,12.4,49.25,63.14285714285714,33.333333333333336,34.0,57.5,79.0
1879,M. Lemos,22,Uruguay,75,80,Sassuolo,7500000.0,9000.0,1.0,3.0,2.0,2.0,CB,,"Jun 30, 2019",187.96,84.80725623582768,77.0,,0.0,5,3,2,71.5,75.25,10.2,55.75,68.57142857142857,53.33333333333334,47.0,63.0,72.0
1882,Marlon,22,Brazil,75,82,Sassuolo,8000000.0,34000.0,1.0,3.0,3.0,2.0,CB,"Aug 16, 2018",2020,182.88,79.81859410430839,76.0,15200000.0,0.0,7,2,2,68.0,75.0,12.8,54.25,65.42857142857143,49.66666666666666,41.0,67.0,71.0
1890,F. Roncaglia,31,Argentina,75,75,RC Celta,4500000.0,20000.0,2.0,3.0,2.0,2.0,CB,"Jul 12, 2016",2020,177.8,76.19047619047619,74.0,9400000.0,0.0,0,2,3,64.0,76.75,13.0,60.75,70.42857142857143,57.5,55.0,64.0,70.0
1895,M. Yoshida,29,Japan,75,75,Southampton,5000000.0,40000.0,1.0,4.0,2.0,1.0,CB,"Aug 30, 2012",2020,187.96,78.0045351473923,66.0,9500000.0,0.0,0,2,3,63.0,75.25,11.0,51.75,70.42857142857143,41.66666666666666,46.0,59.5,74.0
1896,N. Viergever,28,Netherlands,75,75,PSV,5500000.0,15000.0,1.0,2.0,2.0,2.0,CB,"Jul 1, 2018",2022,182.88,77.09750566893423,81.0,7700000.0,1.0,0,2,3,65.0,75.25,9.2,59.5,72.28571428571429,47.66666666666666,52.5,70.0,72.0
1904,G. Shoji,25,Japan,75,80,Kashima Antlers,7500000.0,11000.0,1.0,4.0,2.0,2.0,CB,"Jan 1, 2011",2021,182.88,73.92290249433107,74.0,10300000.0,0.0,5,3,3,52.0,74.75,9.8,50.0,71.71428571428571,41.333333333333336,30.0,80.5,72.0
1907,M. Mevlja,28,Slovenia,75,77,,0.0,0.0,1.0,3.0,2.0,2.0,CB,,,190.5,82.99319727891157,63.0,,0.0,2,2,3,56.5,77.75,12.0,60.5,68.28571428571429,40.66666666666666,44.5,70.0,73.0
1911,A. Flint,28,England,75,76,Middlesbrough,6000000.0,47000.0,1.0,3.0,2.0,1.0,CB,"Jun 27, 2018",2022,198.12,82.99319727891157,79.0,11900000.0,0.0,1,2,3,45.0,72.5,10.4,42.0,60.42857142857143,38.5,47.0,49.0,83.0
1925,K. Ayhan,23,Turkey,75,80,Fortuna Düsseldorf,7500000.0,22000.0,1.0,4.0,3.0,2.0,CB,"Aug 31, 2016",2021,182.88,83.90022675736961,75.0,14100000.0,0.0,5,3,2,66.0,74.5,11.6,63.5,73.14285714285714,65.33333333333333,57.5,65.5,69.0
1926,Ricardo Ferreira,25,Portugal,75,79,SC Braga,7000000.0,12000.0,1.0,2.0,2.0,1.0,CB,"Jul 1, 2015",2019,190.5,76.19047619047619,76.0,14500000.0,0.0,4,1,2,51.0,77.75,11.4,45.25,61.0,33.5,42.0,50.0,77.0
1930,W. Morgan,34,Jamaica,75,75,Leicester City,2000000.0,50000.0,2.0,2.0,2.0,3.0,CB,"Jan 30, 2012",2019,185.42,101.13378684807256,79.0,3800000.0,0.0,0,2,3,59.5,75.5,9.0,35.5,61.42857142857143,25.83333333333333,44.0,30.0,76.0
1941,O. Murillo,30,Colombia,75,75,Pachuca,4900000.0,25000.0,1.0,4.0,2.0,2.0,CB,"Jan 1, 2016",2022,182.88,77.09750566893423,76.0,8400000.0,1.0,0,2,3,51.0,73.25,12.8,51.75,67.28571428571429,35.666666666666664,36.5,69.0,75.0
1947,C. Söyüncü,22,Turkey,75,83,Leicester City,8500000.0,43000.0,1.0,4.0,2.0,2.0,CB,"Aug 9, 2018",2023,185.42,82.08616780045352,81.0,17900000.0,0.0,8,2,2,58.0,76.0,6.8,51.25,66.14285714285714,45.33333333333334,45.5,69.5,68.0
1950,S. Denswil,25,Netherlands,75,79,Club Brugge KV,7000000.0,19000.0,1.0,4.0,3.0,2.0,CB,"Jan 5, 2015",2020,185.42,81.17913832199547,76.0,11000000.0,1.0,4,2,2,65.5,74.0,9.8,57.5,66.0,66.0,52.5,49.0,76.0
1951,G. Rodríguez,34,Argentina,75,75,San Lorenzo de Almagro,2000000.0,18000.0,2.0,3.0,2.0,2.0,CB,"Jul 10, 2017",2020,182.88,78.91156462585032,81.0,3000000.0,0.0,0,2,3,62.0,73.25,9.6,47.25,70.42857142857143,53.0,48.5,64.5,80.0
1956,M. Sarr,19,France,75,84,OGC Nice,8500000.0,11000.0,1.0,4.0,2.0,3.0,CB,"Jul 1, 2016",2021,182.88,73.01587301587301,68.0,17900000.0,1.0,9,1,3,64.5,74.5,9.8,62.0,75.71428571428571,48.5,61.0,73.0,73.0
1961,Mexer,29,Mozambique,75,75,Stade Rennais FC,5000000.0,28000.0,2.0,3.0,2.0,1.0,CB,"Jul 1, 2014",2019,187.96,78.91156462585032,78.0,9500000.0,0.0,0,2,2,64.0,74.25,10.6,54.25,71.28571428571429,46.16666666666666,48.5,59.5,72.0
1963,J. Figal,24,Argentina,75,81,Independiente,8000000.0,15000.0,1.0,3.0,3.0,2.0,CB,"Jul 1, 2014",2022,180.34,63.94557823129252,75.0,12800000.0,0.0,6,3,3,71.0,72.75,10.0,56.5,73.57142857142857,43.16666666666666,46.0,72.0,74.0
1965,F. Helander,25,Sweden,75,77,Bologna,7000000.0,25000.0,1.0,1.0,2.0,1.0,CB,"Jul 22, 2015",2020,193.04,83.90022675736961,80.0,12400000.0,1.0,2,2,3,53.0,77.25,11.2,37.75,64.71428571428571,37.333333333333336,34.5,49.0,74.0
1983,D. Boyata,27,Belgium,75,77,Celtic,6500000.0,42000.0,1.0,3.0,2.0,2.0,CB,"Jun 2, 2015",2019,187.96,86.16780045351473,77.0,12200000.0,0.0,2,2,2,59.0,72.25,10.6,51.0,69.0,26.83333333333333,39.5,69.0,76.0
1990,C. Mbemba,23,DR Congo,75,80,FC Porto,7500000.0,10000.0,1.0,3.0,2.0,2.0,CB,"Jul 23, 2018",2022,182.88,82.08616780045352,73.0,15600000.0,0.0,5,3,2,65.5,73.5,10.6,52.75,71.14285714285714,43.5,47.5,72.5,74.0
1996,E. Zukanović,31,Bosnia Herzegovina,75,75,Genoa,4500000.0,15000.0,2.0,3.0,2.0,2.0,CB,"Jul 1, 2018",2021,190.5,84.80725623582768,70.0,7600000.0,1.0,0,1,3,56.5,74.75,11.6,56.25,62.0,67.16666666666667,44.5,57.5,78.0
2000,T. Klose,30,Switzerland,75,75,Norwich City,4900000.0,25000.0,1.0,3.0,2.0,1.0,CB,"Jan 18, 2016",2019,193.04,87.07482993197279,73.0,9400000.0,0.0,0,2,2,39.5,74.75,12.2,47.5,59.57142857142857,38.5,45.5,47.0,81.0
2007,Fontàs,28,Spain,75,76,Sporting Kansas City,6000000.0,8000.0,1.0,3.0,2.0,2.0,CB,"Aug 8, 2018",2022,185.42,86.16780045351473,77.0,9500000.0,1.0,1,2,2,62.5,74.75,13.2,64.5,57.57142857142857,52.0,49.5,31.5,72.0
2011,S. Dann,31,England,75,75,Crystal Palace,4500000.0,42000.0,2.0,3.0,2.0,2.0,CB,"Jan 31, 2014",2020,187.96,78.0045351473923,72.0,8500000.0,0.0,0,1,2,49.0,76.25,9.4,44.0,62.714285714285715,35.5,42.0,35.5,81.0
2013,C. Cathcart,29,Northern Ireland,75,75,Watford,5000000.0,44000.0,1.0,3.0,2.0,1.0,CB,"Jun 24, 2014",2021,190.5,82.99319727891157,72.0,9500000.0,0.0,0,2,2,53.0,75.75,9.6,50.5,65.42857142857143,38.66666666666666,37.0,43.5,76.0
2016,M. Kelly,28,England,75,76,Crystal Palace,6000000.0,44000.0,2.0,3.0,2.0,2.0,CB,"Aug 14, 2014",2019,190.5,77.09750566893423,71.0,11900000.0,0.0,1,1,2,62.5,75.0,8.2,60.25,65.85714285714286,48.33333333333334,40.5,49.0,76.0
2028,P. Retsos,19,Greece,75,85,Bayer 04 Leverkusen,9000000.0,19000.0,1.0,3.0,2.0,1.0,CB,"Aug 31, 2017",2022,185.42,81.17913832199547,69.0,17100000.0,0.0,10,2,3,55.5,74.75,9.4,55.5,70.0,35.333333333333336,39.5,71.5,70.0
2032,P. Goltz,33,Argentina,75,75,Boca Juniors,2700000.0,20000.0,1.0,3.0,2.0,2.0,CB,"Jul 6, 2017",2020,182.88,82.08616780045352,85.0,3800000.0,0.0,0,2,2,59.0,71.75,11.2,59.5,66.85714285714286,64.16666666666667,52.0,59.0,75.0
2034,B. Mechele,25,Belgium,75,79,Club Brugge KV,7000000.0,19000.0,1.0,4.0,2.0,1.0,CB,"Nov 1, 2012",2022,190.5,79.81859410430839,76.0,11000000.0,0.0,4,2,3,53.5,76.75,11.2,46.0,66.28571428571429,35.166666666666664,32.0,62.5,78.0
2035,Kaimo Lima,34,Brazil,75,75,Fluminense,2000000.0,24000.0,1.0,3.0,2.0,1.0,CB,"Jan 1, 2018",2021,187.96,77.09750566893423,68.0,3800000.0,1.0,0,2,2,69.0,74.0,9.4,70.0,68.57142857142857,65.5,58.5,77.0,75.0
2038,L. Ciman,32,Belgium,75,75,Dijon FCO,3800000.0,13000.0,1.0,4.0,2.0,2.0,CB,"Aug 28, 2018",2020,182.88,69.84126984126982,79.0,7600000.0,0.0,0,2,3,67.5,75.75,12.0,67.25,71.28571428571429,62.16666666666666,59.5,64.5,74.0
2042,Y. Osorio,24,Venezuela,75,83,Vitória Guimarães,8500000.0,10000.0,1.0,2.0,2.0,2.0,CB,,"Jun 30, 2019",187.96,83.90022675736961,88.0,,0.0,8,3,2,51.5,72.5,10.2,42.5,65.85714285714286,33.0,31.5,56.5,70.0
2043,Titi,30,Brazil,75,75,Göztepe SK,4900000.0,22000.0,1.0,3.0,2.0,3.0,CB,"Aug 6, 2018",2020,187.96,82.99319727891157,80.0,9900000.0,1.0,0,3,2,56.0,77.5,12.8,43.25,58.42857142857143,47.16666666666666,45.5,33.5,76.0
2049,C. Luyindama,24,DR Congo,75,80,Standard de Liège,7500000.0,13000.0,1.0,2.0,2.0,2.0,CB,"May 18, 2017",2021,190.5,91.156462585034,80.0,11800000.0,0.0,5,2,2,51.5,70.75,9.2,46.5,68.14285714285714,35.666666666666664,36.0,72.0,81.0
2050,L. González Pirez,26,Argentina,75,78,Atlanta United,7000000.0,8000.0,1.0,3.0,2.0,2.0,CB,"Jan 26, 2017",2019,185.42,79.81859410430839,80.0,11000000.0,0.0,3,3,3,67.0,74.5,11.0,58.5,71.0,48.83333333333334,62.0,73.5,69.0
2068,L. Orbán,29,Argentina,74,74,Racing Club,4400000.0,18000.0,1.0,3.0,2.0,1.0,CB,"Jul 1, 2017",2019,177.8,78.91156462585032,79.0,6600000.0,1.0,0,2,2,62.0,74.0,13.0,62.0,68.28571428571429,57.16666666666666,58.5,63.0,64.0
2072,Duirval Diniz,34,Brazil,74,74,Atlético Paranaense,1700000.0,13000.0,1.0,3.0,2.0,2.0,CB,"Jan 1, 2018",2021,187.96,82.08616780045352,72.0,3200000.0,0.0,0,2,2,48.0,74.75,11.0,51.75,65.71428571428571,50.33333333333334,34.5,54.5,75.0
2073,Arribas,29,Spain,74,74,U.N.A.M.,4400000.0,18000.0,2.0,3.0,2.0,2.0,CB,"Jan 1, 2017",2022,182.88,76.19047619047619,77.0,7400000.0,0.0,0,2,2,58.0,72.5,11.8,49.75,67.0,35.5,33.0,47.0,71.0
2077,L. Sobiech,27,Germany,74,74,1. FC Köln,4700000.0,17000.0,1.0,3.0,2.0,1.0,CB,"Jul 1, 2018",2022,195.58,87.98185941043086,73.0,7100000.0,0.0,0,2,2,43.5,73.0,9.2,46.5,56.714285714285715,47.83333333333334,44.5,50.0,83.0
2080,T. Hlatshwayo,28,South Africa,74,75,,0.0,0.0,1.0,3.0,2.0,2.0,CB,,,187.96,87.98185941043086,78.0,,0.0,1,1,2,32.5,75.25,10.0,47.0,59.42857142857143,33.833333333333336,27.5,59.5,76.0
2089,M. Zaldivia,27,Argentina,74,76,Colo-Colo,5500000.0,8000.0,1.0,4.0,2.0,2.0,CB,"Jan 21, 2016",2021,180.34,78.91156462585032,73.0,8100000.0,0.0,2,2,2,60.0,74.0,9.6,58.75,70.14285714285714,39.66666666666666,58.5,57.0,71.0
2096,L. Cooper,26,Scotland,74,75,Leeds United,5500000.0,34000.0,1.0,3.0,2.0,2.0,CB,"Aug 13, 2014",2021,187.96,73.01587301587301,76.0,10900000.0,1.0,1,2,2,57.0,73.0,11.2,51.5,70.0,34.5,43.0,50.5,73.0
2099,J. Chester,29,Wales,74,74,Aston Villa,4400000.0,18000.0,1.0,3.0,2.0,2.0,CB,"Aug 12, 2016",2020,180.34,78.91156462585032,72.0,8300000.000000001,0.0,0,2,2,61.5,74.0,12.4,52.5,73.14285714285714,40.5,46.5,70.0,73.0
2101,E. Velázquez,24,Uruguay,74,80,Rayo Vallecano,6500000.0,14000.0,1.0,3.0,2.0,1.0,CB,"Jul 23, 2018",2021,185.42,78.91156462585032,69.0,15600000.0,0.0,6,3,2,62.0,76.0,11.0,47.5,63.28571428571429,39.5,32.0,54.5,65.0
2104,Y. Khacheridi,30,Ukraine,74,74,PAOK,4200000.0,1000.0,1.0,3.0,2.0,1.0,CB,"Jul 1, 2018",2021,198.12,82.08616780045352,80.0,8800000.0,0.0,0,1,2,45.0,73.5,9.4,46.0,62.85714285714285,42.16666666666666,30.0,52.5,77.0
2106,K. Laifis,25,Cyprus,74,78,Standard de Liège,6000000.0,13000.0,1.0,3.0,2.0,1.0,CB,"May 8, 2018",2021,185.42,77.09750566893423,72.0,9500000.0,1.0,4,2,3,68.0,73.75,11.8,68.0,67.71428571428571,62.16666666666666,66.0,64.5,75.0
2119,G. Ortíz,25,Argentina,74,79,Club Atlético Colón,6500000.0,11000.0,1.0,3.0,2.0,2.0,CB,"Jul 1, 2017",2020,182.88,79.81859410430839,83.0,10200000.0,0.0,5,1,3,46.0,72.5,9.8,49.5,70.0,40.16666666666666,33.5,70.5,72.0
2122,Daniel Ayala,27,Spain,74,76,Middlesbrough,5500000.0,41000.0,1.0,3.0,2.0,2.0,CB,"Jan 24, 2014",2020,190.5,83.90022675736961,80.0,10900000.0,0.0,2,2,2,66.5,71.25,10.8,45.0,68.0,38.66666666666666,54.5,66.5,79.0
2123,M. Kempf,23,Germany,74,80,VfB Stuttgart,6500000.0,22000.0,1.0,3.0,2.0,2.0,CB,"Jul 1, 2018",2022,185.42,87.07482993197279,76.0,12400000.0,1.0,6,2,2,58.5,73.0,11.4,50.75,69.71428571428571,41.333333333333336,43.5,66.5,75.0
2124,R. Khedira,24,Germany,74,77,FC Augsburg,6000000.0,17000.0,1.0,3.0,2.0,2.0,CB,"Jul 1, 2017",2021,187.96,83.90022675736961,79.0,10700000.0,0.0,3,2,2,62.5,73.25,10.6,53.75,67.28571428571429,44.66666666666666,51.0,56.5,67.0
2138,M. Andreolli,32,Italy,74,74,Cagliari,3200000.0,25000.0,2.0,3.0,2.0,1.0,CB,"Jul 7, 2017",2019,187.96,79.81859410430839,76.0,5500000.0,0.0,0,1,2,52.0,74.75,9.4,38.75,63.85714285714285,30.33333333333333,30.5,48.5,76.0
2140,I. Kutepov,24,Russia,74,80,Spartak Moscow,6500000.0,1000.0,1.0,5.0,2.0,1.0,CB,"Jul 1, 2012",2021,193.04,83.90022675736961,70.0,15000000.0,0.0,6,2,3,46.0,75.75,11.8,55.25,61.0,49.16666666666666,38.0,32.5,80.0
2142,E. Goldaniga,24,Italy,74,76,Frosinone,6000000.0,32000.0,1.0,3.0,2.0,2.0,CB,,"Jun 30, 2019",187.96,82.08616780045352,76.0,,0.0,2,2,3,53.5,74.25,11.6,41.5,60.57142857142857,35.666666666666664,16.0,49.0,73.0
2149,T. Koopmeiners,20,Netherlands,74,83,AZ Alkmaar,8500000.0,10000.0,1.0,3.0,3.0,2.0,CB,"Aug 13, 2017",2022,182.88,77.09750566893423,69.0,14500000.0,1.0,9,2,2,71.0,65.5,11.6,71.75,73.28571428571429,69.16666666666667,71.5,70.5,66.0
2160,C. Berra,33,Scotland,74,74,Heart of Midlothian,2300000.0,8000.0,1.0,2.0,2.0,3.0,CB,"Jul 1, 2017",2020,190.5,92.06349206349206,82.0,4000000.0,1.0,0,2,3,52.0,71.5,10.0,46.5,63.42857142857143,33.0,45.0,36.5,76.0
2167,N. Sánchez,32,Argentina,74,74,Monterrey,3200000.0,34000.0,1.0,3.0,2.0,2.0,CB,"Jan 1, 2017",2019,187.96,82.08616780045352,74.0,5500000.0,0.0,0,2,3,55.5,72.0,10.6,62.25,70.28571428571429,43.0,42.5,51.0,78.0
2170,M. Besler,31,United States,74,74,Sporting Kansas City,3800000.0,7000.0,1.0,3.0,2.0,2.0,CB,"Jan 15, 2009",2020,182.88,77.09750566893423,69.0,5700000.0,1.0,0,1,3,63.5,74.75,10.6,61.25,73.28571428571429,43.5,46.0,72.0,69.0
2172,L. Moore,25,England,74,78,Reading,6000000.0,26000.0,1.0,3.0,2.0,2.0,CB,"Aug 20, 2016",2023,185.42,86.16780045351473,77.0,11900000.0,0.0,4,2,3,65.5,72.0,8.4,56.5,72.85714285714286,32.0,48.5,70.5,72.0
2175,B. Poulain,30,France,74,74,Club Brugge KV,4200000.0,18000.0,1.0,2.0,2.0,1.0,CB,"Jan 22, 2016",2019,187.96,82.99319727891157,77.0,6300000.0,0.0,0,1,3,47.0,76.0,7.0,50.75,58.28571428571429,34.166666666666664,49.5,35.5,76.0
2184,T. Mykhalyk,34,Ukraine,74,74,Lokomotiv Moscow,1700000.0,1000.0,2.0,3.0,2.0,2.0,CB,"Jun 18, 2013",2019,182.88,82.99319727891157,75.0,3600000.0,0.0,0,1,3,58.5,74.25,13.4,63.75,67.85714285714286,46.33333333333334,40.5,59.0,70.0
2186,Alexis,32,Spain,74,74,Al Ahli,3200000.0,29000.0,2.0,3.0,2.0,2.0,CB,"Jul 1, 2018",2020,182.88,74.82993197278911,83.0,5500000.0,0.0,0,2,3,56.5,72.5,12.0,57.75,68.42857142857143,39.16666666666666,50.5,55.5,78.0
2188,Kel Perinho,34,Brazil,74,74,Chapecoense,1700000.0,14000.0,1.0,3.0,2.0,1.0,CB,"Jan 1, 2018",2021,193.04,78.91156462585032,71.0,3200000.0,0.0,0,1,2,63.0,73.5,10.8,62.75,58.42857142857143,54.66666666666666,42.5,53.0,75.0
2189,C. Coady,25,England,74,77,Wolverhampton Wanderers,6000000.0,46000.0,1.0,3.0,2.0,2.0,CB,"Jul 3, 2015",2021,185.42,79.81859410430839,71.0,11900000.0,0.0,3,1,3,64.5,74.5,10.6,66.0,67.42857142857143,59.33333333333334,60.0,45.5,65.0
2191,E. Sviatchenko,26,Denmark,74,77,FC Midtjylland,6000000.0,19000.0,1.0,4.0,2.0,3.0,CB,"Jul 1, 2018",2022,182.88,82.08616780045352,75.0,8300000.000000001,0.0,3,2,2,54.5,73.0,12.6,53.25,74.0,46.33333333333334,60.5,67.0,72.0
2193,Hugo Goiteira,26,Brazil,74,74,Ceará Sporting Club,4900000.0,18000.0,1.0,2.0,2.0,2.0,CB,"Jan 1, 2018",2021,190.5,87.98185941043086,87.0,9100000.0,0.0,0,2,2,52.5,72.25,12.0,57.75,57.14285714285714,49.16666666666666,37.5,43.5,76.0
2198,Luiz Felipe,21,Brazil,74,83,Lazio,7500000.0,24000.0,1.0,3.0,2.0,1.0,CB,"Aug 31, 2016",2020,187.96,79.81859410430839,68.0,14300000.0,0.0,9,2,3,64.0,77.25,10.8,47.75,59.0,33.666666666666664,40.0,70.5,65.0
2200,B. Nuytinck,28,Netherlands,74,76,Udinese,5500000.0,22000.0,1.0,2.0,2.0,2.0,CB,"Jul 31, 2017",2021,190.5,82.08616780045352,74.0,10300000.0,1.0,2,1,2,54.0,76.0,8.8,47.5,58.85714285714285,42.66666666666666,36.0,42.0,70.0
2205,M. Hedges,28,United States,74,74,FC Dallas,4600000.0,8000.0,1.0,3.0,2.0,1.0,CB,"Jan 1, 2012",2020,193.04,83.90022675736961,79.0,6800000.0,0.0,0,1,3,53.5,70.25,12.6,49.25,68.71428571428571,27.66666666666667,40.5,57.0,74.0
2207,Insua,24,Spain,74,78,SD Huesca,6000000.0,20000.0,1.0,3.0,2.0,1.0,CB,,"Jun 30, 2019",187.96,79.81859410430839,69.0,,0.0,4,2,2,54.5,74.25,9.8,51.25,62.85714285714285,34.166666666666664,46.5,53.0,73.0
2208,Róber,23,Spain,74,82,Levante UD,7000000.0,8000.0,1.0,3.0,2.0,2.0,CB,,"Jun 30, 2019",182.88,73.92290249433107,66.0,,0.0,8,2,2,63.0,75.0,12.8,60.5,67.42857142857143,41.66666666666666,50.5,60.5,69.0
2209,Osvaldo Lodeiro,30,Brazil,74,74,América FC (Minas Gerais),4200000.0,14000.0,1.0,3.0,2.0,2.0,CB,"Jan 1, 2018",2021,185.42,81.17913832199547,71.0,7900000.0,0.0,0,2,2,53.5,74.25,9.6,54.25,61.0,52.33333333333334,42.0,73.0,73.0
2220,S. Anđelković,32,Slovenia,74,74,Venezia FC,3200000.0,5000.0,1.0,2.0,2.0,2.0,CB,"Jul 29, 2017",2019,185.42,82.08616780045352,72.0,5000000.0,0.0,0,2,2,51.0,73.0,9.8,46.0,66.14285714285714,41.333333333333336,29.0,65.5,70.0
2222,Fabiano Sonta,26,Brazil,74,74,Fluminense,4900000.0,22000.0,1.0,3.0,2.0,3.0,CB,"Jan 1, 2018",2021,180.34,82.08616780045352,78.0,9300000.0,0.0,0,2,2,48.0,72.75,9.4,54.75,70.14285714285714,42.66666666666666,44.0,50.5,72.0
2227,L. Sané,31,Senegal,74,74,Orlando City SC,3800000.0,7000.0,2.0,2.0,2.0,1.0,CB,"Feb 20, 2018",2021,190.5,77.09750566893423,79.0,5700000.0,0.0,0,2,1,61.5,71.75,8.6,51.0,66.14285714285714,43.33333333333334,51.5,56.5,78.0
2233,Diogo Leite,19,Portugal,74,87,FC Porto,9500000.0,5000.0,1.0,3.0,2.0,1.0,CB,"Jul 1, 2017",2021,187.96,73.01587301587301,80.0,24900000.0,1.0,13,3,2,55.5,74.5,8.0,43.75,65.14285714285714,36.66666666666666,31.0,60.5,75.0
2243,R. Fanni,36,France,74,74,Montreal Impact,750000.0,5000.0,2.0,3.0,2.0,2.0,CB,"Mar 5, 2018",2018,185.42,81.17913832199547,71.0,1100000.0,0.0,0,2,3,68.5,73.25,13.4,58.75,70.85714285714286,56.33333333333334,55.5,64.0,68.0
2248,T. Sainsbury,26,Australia,74,77,PSV,6000000.0,13000.0,1.0,3.0,2.0,1.0,CB,"Aug 7, 2018",2021,182.88,78.0045351473923,62.0,8900000.0,0.0,3,2,2,55.0,76.25,11.2,56.5,73.14285714285714,49.83333333333334,57.0,74.0,74.0
2249,Edgar Ié,24,Portugal,74,81,LOSC Lille,7000000.0,21000.0,1.0,3.0,2.0,2.0,CB,"Jul 5, 2017",2022,177.8,68.02721088435375,76.0,15400000.0,0.0,7,2,3,64.0,74.0,9.0,58.0,71.28571428571429,52.0,34.0,74.0,66.0
2256,Y. Kaboul,32,France,74,74,Watford,3200000.0,39000.0,2.0,3.0,2.0,2.0,CB,"Aug 19, 2016",2019,193.04,87.07482993197279,81.0,6100000.0,0.0,0,3,2,55.5,73.0,9.0,52.0,60.14285714285714,48.83333333333334,51.0,41.0,80.0
2260,Rafael Vaz,29,Brazil,74,74,Universidad de Chile,4400000.0,11000.0,1.0,3.0,2.0,2.0,CB,"Jun 7, 2016",2018,185.42,83.90022675736961,76.0,6100000.0,1.0,0,2,2,59.0,72.0,10.8,53.75,65.85714285714286,59.16666666666666,55.5,62.0,75.0
2280,O. Vranješ,28,Bosnia Herzegovina,74,75,RSC Anderlecht,5000000.0,17000.0,1.0,3.0,2.0,2.0,CB,"Jul 1, 2018",2022,182.88,74.82993197278911,91.0,7900000.0,0.0,1,2,3,53.5,73.5,11.6,58.25,69.85714285714286,53.16666666666666,53.0,67.0,73.0
2287,K. Djidji,25,Ivory Coast,74,76,Torino,5500000.0,19000.0,1.0,3.0,2.0,2.0,CB,,"Jun 30, 2019",182.88,81.17913832199547,73.0,,0.0,2,1,3,66.5,74.0,9.2,53.25,67.71428571428571,31.16666666666667,38.5,71.0,70.0
2292,I. Konaté,19,France,74,84,RB Leipzig,7500000.0,15000.0,1.0,3.0,3.0,2.0,CB,"Jul 1, 2017",2022,193.04,92.97052154195009,73.0,14300000.0,0.0,10,2,2,66.0,73.75,9.8,48.75,67.0,28.0,37.0,78.0,64.0
2308,A. Epureanu,31,Moldova,74,74,Medipol Başakşehir FK,3800000.0,20000.0,1.0,2.0,2.0,2.0,CB,"Jul 11, 2014",2020,187.96,84.80725623582768,70.0,7200000.0,1.0,0,1,2,58.5,74.0,10.2,56.5,56.14285714285714,50.0,47.0,47.5,81.0
2311,Maurício,26,Brazil,74,76,Urawa Red Diamonds,5500000.0,11000.0,1.0,3.0,2.0,2.0,CB,"Aug 1, 2017",2021,182.88,82.08616780045352,78.0,7600000.0,0.0,2,2,2,48.0,71.75,10.8,49.75,65.85714285714286,47.83333333333334,27.5,65.0,77.0
2317,B. Valdez,25,Paraguay,74,77,Club América,6000000.0,42000.0,1.0,3.0,2.0,3.0,CB,"Jun 14, 2016",2020,182.88,78.91156462585032,66.0,10700000.0,0.0,3,2,2,54.5,74.0,11.8,54.5,67.85714285714286,35.5,49.0,65.0,80.0
2324,R. Shawcross,30,England,74,74,Stoke City,4200000.0,34000.0,2.0,3.0,2.0,2.0,CB,"Jan 17, 2008",2021,190.5,76.19047619047619,83.0,7900000.0,0.0,0,2,3,50.0,72.75,11.4,48.75,66.28571428571429,36.16666666666666,33.0,44.5,77.0
